|0|code
10|[Chair, decided, that, Mr., Lincoln, was, not, out, of, order, ., Mr., Linder, appealed, to, the, House, ,, but, ,, before, the, question, was, put, ,, withdrew, his, appeal, ,, saying, he, preferred, to, let, the, gentleman, go, on, ;, he, thought, he, would, break, his, own, neck, ., Mr., Lincoln, proceeded, :, ), Another, gracious, condescension, !, I, acknowledge, it, with, gratitude, ., I, know, I, was, not, out, of, order, ;, and, I, know, every, sensible, man, in, the, House, knows, it, ., I, was, not, saying, that, the, gentleman, from, Coles, could, be, bribed, ,, nor, ,, ...]|3
11|[examine, the, Bank, charter, ,, go, examine, the, Constitution, ,, go, examine, the, acts, that, the, General, Assembly, of, this, State, has, passed, ,, and, you, will, find, just, as, much, authority, given, in, each, and, every, of, them, to, compel, the, Bank, to, bring, its, coffers, to, this, hall, and, to, pour, their, contents, upon, this, floor, ,, as, to, compel, it, to, submit, to, this, examination, which, this, resolution, proposes, ., Why, ,, Sir, ,, the, gentleman, from, Coles, ,, the, mover, of, this, resolution, ,, very, lately, denied, on, this, floor, that, the, Legislature, had, any, right, ...]|3
12|[proper, ;, but, I, do, not, believe, any, such, case, has, now, occurred, ;, and, if, it, has, ,, I, should, still, be, opposed, to, making, an, examination, without, legal, authority, ., I, am, opposed, to, encouraging, that, lawless, and, mobocratic, spirit, ,, whether, in, relation, to, the, Bank, or, anything, else, ,, which, is, already, abroad, in, the, land, and, is, spreading, with, rapid, and, fearful, impetuosity, ,, to, the, ultimate, overthrow, of, every, institution, ,, of, every, moral, principle, ,, in, which, persons, and, property, have, hitherto, found, security, ., But, supposing, we, had, the, authority, ,, I, ...]|3
13|[departed, ,, race, of, ancestors, ., Theirs, was, the, task, (, and, nobly, they, performed, it, ), to, possess, themselves, ,, and, through, themselves, us, ,, of, this, goodly, land, ,, and, to, uprear, upon, its, hills, and, its, valleys, a, political, edifice, of, liberty, and, equal, rights, ;, it, is, ours, only, to, transmit, these, --, the, former, unprofaned, by, the, foot, of, an, invader, ,, the, latter, undecayed, by, the, lapse, of, time, and, untorn, by, usurpation, --, to, the, latest, generation, that, fate, shall, permit, the, world, to, know, ., This, task, gratitude, to, our, fathers, ,, ...]|3
14|[the, State, of, Mississippi, and, at, St., Louis, are, perhaps, the, most, dangerous, in, example, and, revolting, to, humanity, ., In, the, Mississippi, case, they, first, commenced, by, hanging, the, regular, gamblers, --, a, set, of, men, certainly, not, following, for, a, livelihood, a, very, useful, or, very, honest, occupation, ,, but, one, which, ,, so, far, from, being, forbidden, by, the, laws, ,, was, actually, licensed, by, an, act, of, the, Legislature, passed, but, a, single, year, before, ., Next, ,, negroes, suspected, of, conspiring, to, raise, an, insurrection, were, caught, up, and, hanged, in, all, parts, of, the, ...]|3
15|[outrageous, murder, upon, one, of, the, most, worthy, and, respectable, citizens, of, the, city, ,, and, had, he, not, died, as, he, did, ,, he, must, have, died, by, the, sentence, of, the, law, in, a, very, short, time, afterwards, ., As, to, him, alone, ,, it, was, as, well, the, way, it, was, as, it, could, otherwise, have, been, ., But, the, example, in, either, case, was, fearful, ., When, men, take, it, in, their, heads, to-day, to, hang, gamblers, or, burn, murderers, ,, they, should, recollect, that, in, the, confusion, usually, attending, such, transactions, they, will, be, as, ...]|3
16|[last, ., By, such, things, the, feelings, of, the, best, citizens, will, become, more, or, less, alienated, from, it, ,, and, thus, it, will, be, left, without, friends, ,, or, with, too, few, ,, and, those, few, too, weak, to, make, their, friendship, effectual, ., At, such, a, time, ,, and, under, such, circumstances, ,, men, of, sufficient, talent, and, ambition, will, not, be, wanting, to, seize, the, opportunity, ,, strike, the, blow, ,, and, overturn, that, fair, fabric, which, for, the, last, half, century, has, been, the, fondest, hope, of, the, lovers, of, freedom, throughout, the, world, ., I, ...]|3
17|[bad, laws, ,, or, that, grievances, may, not, arise, for, the, redress, of, which, no, legal, provisions, have, been, made, ., I, mean, to, say, no, such, thing, ., But, I, do, mean, to, say, that, although, bad, laws, ,, if, they, exist, ,, should, be, repealed, as, soon, as, possible, ,, still, ,, while, they, continue, in, force, ,, for, the, sake, of, example, they, should, be, religiously, observed, ., So, also, in, unprovided, cases, ., If, such, arise, ,, let, proper, legal, provisions, be, made, for, them, with, the, least, possible, delay, ,, but, till, then, let, them, ...]|3
18|[deathless, names, in, making, it, so, ., But, the, game, is, caught, ;, and, I, believe, it, is, true, that, with, the, catching, end, the, pleasures, of, the, chase, ., This, field, of, glory, is, harvested, ,, and, the, crop, is, already, appropriated, ., But, new, reapers, will, arise, ,, and, they, too, will, seek, a, field, ., It, is, to, deny, what, the, history, of, the, world, tells, us, is, true, ,, to, suppose, that, men, of, ambition, and, talents, will, not, continue, to, spring, up, amongst, us, ., And, when, they, do, ,, they, will, as, naturally, seek, ...]|3
19|[common, to, a, state, of, peace, ,, prosperity, ,, and, conscious, strength, ,, were, for, the, time, in, a, great, measure, smothered, and, rendered, inactive, ,, while, the, deep-rooted, principles, of, hate, ,, and, the, powerful, motive, of, revenge, ,, instead, of, being, turned, against, each, other, ,, were, directed, exclusively, against, the, British, nation, ., And, thus, ,, from, the, force, of, circumstances, ,, the, basest, principles, of, our, nature, were, either, made, to, lie, dormant, ,, or, to, become, the, active, agents, in, the, advancement, of, the, noblest, of, causes, --, that, of, establishing, and, maintaining, civil, and, ...]|3
20|[be, our, enemy, ., Reason, cold, ,, calculating, ,, unimpassioned, reason, --, must, furnish, all, the, materials, for, our, future, support, and, defense, ., Let, those, materials, be, moulded, into, general, intelligence, ,, sound, morality, ,, and, in, particular, ,, a, reverence, for, the, Constitution, and, laws, ;, and, that, we, improved, to, the, last, ,, that, we, remained, free, to, the, last, ,, that, we, revered, his, name, to, the, last, ,, that, during, his, long, sleep, we, permitted, no, hostile, foot, to, pass, over, or, desecrate, his, resting, place, ,, shall, be, that, which, to, learn, the, last, ...]|3
21|[which, it, would, be, your, doom, to, see, without, sharing, it, ., You, would, have, to, be, poor, ,, without, the, means, of, hiding, your, poverty, ., Do, you, believe, you, could, bear, that, patiently, ?, Whatever, woman, may, cast, her, lot, with, mine, ,, should, any, ever, do, so, ,, it, is, my, intention, to, do, all, in, my, power, to, make, her, happy, and, contented, ;, and, there, is, nothing, I, can, imagine, that, would, make, me, more, unhappy, than, to, fail, in, the, effort, ., I, know, I, should, be, much, happier, with, you, than, the, way, ...]|3
22|[that, I, can, not, see, you, ,, or, think, of, you, ,, with, entire, indifference, ;, and, yet, it, may, be, that, you, are, mistaken, in, regard, to, what, my, real, feelings, toward, you, are, ., If, I, knew, you, were, not, ,, I, should, not, have, troubled, you, with, this, letter, ., Perhaps, any, other, man, would, know, enough, without, information, ;, but, I, consider, it, my, peculiar, right, to, plead, ignorance, ,, and, your, bounden, duty, to, allow, the, plea, ., I, want, in, all, cases, to, do, right, ;, and, most, particularly, so, in, all, cases, with, ...]|3
23|[and, with, the, sole, motive, of, learning, the, truth, ., When, that, is, done, ,, the, reader, can, pass, his, own, judgment, on, the, matters, at, issue, ., We, only, regret, in, this, case, ,, that, the, publications, were, not, made, some, weeks, before, the, election, ., Such, a, course, might, have, prevented, the, expressions, of, regret, ,, which, have, often, been, heard, since, ,, from, different, individuals, ,, on, account, of, the, disposition, they, made, of, their, votes, ., To, the, Public, :, It, is, well, known, to, most, of, you, ,, that, there, is, existing, at, this, time, ...]|3
24|[in, the, recording, ., As, Talbott, afterwards, told, me, ,, he, went, to, the, General, 's, ,, but, not, finding, him, at, home, ,, got, the, deed, from, his, son, ,, which, ,, when, compared, with, the, record, ,, proved, what, we, had, discovered, was, merely, an, error, of, the, recorder, ., After, Mr., Talbott, corrected, the, record, ,, he, brought, the, original, to, our, office, ,, as, I, then, thought, and, think, yet, ,, to, show, us, that, it, was, right, ., When, he, came, into, the, room, he, handed, the, deed, to, me, ,, remarking, that, the, fault, ...]|3
25|[collection, of, the, money, until, he, should, get, a, deed, for, the, land, ., Gen., Adams, was, employed, as, an, attorney, by, Anderson, in, this, chancery, suit, ,, and, at, the, October, term, ,, 1827, ,, the, injunction, was, dissolved, ,, and, a, judgment, given, in, favor, of, Anderson, against, Miller, ;, and, it, was, provided, that, Thomas, was, to, execute, a, deed, for, the, land, in, favor, of, Miller, and, deliver, it, to, Gen., Adams, ,, to, be, held, up, by, him, till, Miller, paid, the, judgment, ,, and, then, to, deliver, it, to, him, ., Miller, left, the, ...]|3
26|[assignment, and, slipping, it, into, the, General, 's, papers, has, been, made, ,, and, because, our, silence, might, be, construed, into, a, confession, of, its, truth, ., I, shall, not, subscribe, my, name, ;, but, I, hereby, authorize, the, editor, of, the, Journal, to, give, it, up, to, any, one, that, may, call, for, it, ., In, the, Republican, of, this, morning, a, publication, of, Gen., Adams, 's, appears, ,, in, which, my, name, is, used, quite, unreservedly, ., For, this, I, thank, the, General, ., I, thank, him, because, it, gives, me, an, opportunity, ,, without, appearing, obtrusive, ,, ...]|3
27|[,, the, General, produces, the, affidavit, of, Reuben, Radford, ,, in, which, it, is, said, that, Talbott, told, Radford, that, he, did, not, find, the, assignment, in, the, deed, ,, in, the, recording, of, which, the, error, was, committed, ,, but, that, he, found, it, wrapped, in, another, paper, in, the, recorder, 's, office, ,, upon, which, statement, the, Genl, ., comments, as, follows, ,, to, wit, :, ``, If, it, be, true, as, stated, by, Talbott, to, Radford, ,, that, he, found, the, assignment, wrapped, up, in, another, paper, at, his, office, ,, that, contradicts, the, statement, of, Lincoln, ...]|3
28|[adieu, to, the, former, publication, ,, I, now, propose, to, examine, the, General, 's, last, gigantic, production, ., I, now, propose, to, point, out, some, discrepancies, in, the, General, 's, address, ;, and, such, ,, too, ,, as, he, shall, not, be, able, to, escape, from, ., Speaking, of, the, famous, assignment, ,, the, General, says, :, ``, This, last, charge, ,, which, was, their, last, resort, ,, their, dying, effort, to, render, my, character, infamous, among, my, fellow, citizens, ,, was, manufactured, at, a, certain, lawyer, 's, office, in, the, town, ,, printed, at, the, office, of, the, Sangamon, ...]|3
29|[., Weber, says, that, it, was, in, May, ,, and, if, so, ,, it, is, most, clear, that, Talbott, was, not, frightened, on, account, of, the, assignment, ,, unless, the, General, lies, when, he, says, the, assignment, charge, was, manufactured, just, before, the, election, ., Is, it, not, a, strong, evidence, ,, that, the, General, is, not, traveling, with, the, pole-star, of, truth, in, his, front, ,, to, see, him, in, one, part, of, his, address, roundly, asserting, that, the, assignment, was, manufactured, just, before, the, election, ,, and, then, ,, forgetting, that, position, ,, procuring, Weber, 's, most, foolish, ...]|3
30|[cover, the, case, ., In, the, first, place, it, is, headed, ``, Joseph, Anderson, vs., Joseph, Miller, ,, '', and, heads, off, ``, Judgment, in, Sangamon, Circuit, Court, ., '', Now, ,, mark, ,, there, never, was, a, case, in, Sangamon, Circuit, Court, entitled, Joseph, Anderson, vs., Joseph, Miller, ., The, case, mentioned, in, my, former, publication, ,, and, the, only, one, between, these, parties, that, ever, existed, in, the, Circuit, Court, ,, was, entitled, Joseph, Miller, vs., Joseph, Anderson, ,, Miller, being, the, plaintiff, ., What, then, becomes, of, all, their, sophistry, about, Adams, not, being, fool, enough, to, ...]|3
31|[last, resort, ,, a, dying, effort, ,, the, assignment, charge, was, got, up, is, all, as, false, as, hell, ,, as, all, this, community, must, know, ., Sampson, 's, ghost, first, made, its, appearance, in, print, ,, and, that, ,, too, ,, after, Keys, swears, he, saw, the, assignment, ,, as, any, one, may, see, by, reference, to, the, files, of, papers, ;, and, Gen., Adams, himself, ,, in, reply, to, the, Sampson, 's, ghost, story, ,, was, the, first, man, that, raised, the, cry, of, toryism, ,, and, it, was, only, by, way, of, set-off, ,, and, never, in, ...]|3
32|[stuck, here, ,, labeled, ``, One, lie, proved, and, confessed, ., '', On, the, 6th, of, September, he, said, he, had, before, stated, in, the, hand-bill, that, he, held, an, assignment, dated, May, 20th, ,, 1828, ,, which, in, reply, I, pronounced, to, be, false, ,, and, referred, to, the, hand-bill, for, the, truth, of, what, I, said, ., This, week, he, forgets, to, make, any, explanation, of, this, ., Let, another, pin, be, stuck, here, ,, labelled, as, before, ., I, mention, these, things, because, ,, if, ,, when, I, convict, him, in, one, falsehood, ,, he, is, permitted, ...]|3
33|[says, ;, and, in, doing, so, ,, he, swore, what, I, will, prove, by, his, own, affidavit, to, be, a, falsehood, ., Turn, to, Lucian, 's, affidavit, ,, and, you, will, there, see, that, Talbott, called, for, the, deed, by, which, to, correct, an, error, on, the, record, ., Thus, it, appears, that, the, error, in, question, was, on, the, record, ,, and, not, in, the, deed, ., How, then, could, Talbott, open, the, deed, and, point, out, the, error, ?, Where, a, thing, is, not, ,, it, can, not, be, pointed, out, ., The, error, was, not, in, the, ...]|3
34|[date, too, old, is, also, easily, enough, accounted, for, ., The, records, were, not, in, his, hands, ,, and, then, ,, there, being, some, considerable, talk, upon, this, particular, subject, ,, he, knew, he, could, not, examine, the, records, to, ascertain, the, precise, dates, without, subjecting, himself, to, suspicion, ;, and, hence, he, concluded, to, try, it, by, guess, ,, and, ,, as, it, turned, out, ,, missed, it, a, little, ., About, Miller, 's, deposition, I, have, a, word, to, say, ., In, the, first, place, ,, Miller, 's, answer, to, the, first, question, shows, upon, its, face, that, ...]|3
35|[Adams, :, for, it, then, would, have, contradicted, Keys, ,, who, says, ,, ``, I, looked, at, the, writing, and, judged, it, the, said, Adams, 's, or, a, good, imitation, ., '', Adams, speaks, with, much, apparent, confidence, of, his, success, on, attending, lawsuits, ,, and, the, ultimate, maintenance, of, his, title, to, the, land, in, question, ., Without, wishing, to, disturb, the, pleasure, of, his, dream, ,, I, would, say, to, him, that, it, is, not, impossible, that, he, may, yet, be, taught, to, sing, a, different, song, in, relation, to, the, matter, ., At, the, end, of, Miller, ...]|3
36|[Esq, ., Carter, to, administer, the, oath, to, him, ., And, so, important, a, witness, does, he, consider, him, ,, and, so, entirely, does, the, whole, of, his, entire, present, production, depend, upon, the, testimony, of, his, child, ,, that, in, it, he, has, mentioned, ``, my, son, ,, '', ``, my, son, Lucian, ,, '', ``, Lucian, ,, my, son, ,, '', and, the, like, expressions, no, less, than, fifteen, different, times, ., Let, it, be, remembered, here, ,, that, I, have, shown, the, affidavit, of, ``, my, darling, son, Lucian, '', to, be, false, by, the, evidence, apparent, ...]|3
37|[Gen., ,, do, not, permit, your, tenderness, of, heart, to, afflict, you, so, much, on, our, account, ., For, some, reason, (, perhaps, because, we, are, killed, so, quickly, ), we, shall, never, be, sensible, of, our, suffering, ., Farewell, ,, General, ., I, will, see, you, again, at, court, if, not, before, --, when, and, where, we, will, settle, the, question, whether, you, or, the, widow, shall, have, the, land, ., Without, apologizing, for, being, egotistical, ,, I, shall, make, the, history, of, so, much, of, my, life, as, has, elapsed, since, I, saw, you, the, subject, of, this, ...]|3
38|[for, her, skin, was, too, full, of, fat, to, permit, of, its, contracting, into, wrinkles, ,, --, but, from, her, want, of, teeth, ,, weather-beaten, appearance, in, general, ,, and, from, a, kind, of, notion, that, ran, in, my, head, that, nothing, could, have, commenced, at, the, size, of, infancy, and, reached, her, present, bulk, in, less, than, thirty-five, or, forty, years, ;, and, in, short, ,, I, was, not, at, all, pleased, with, her, ., But, what, could, I, do, ?, I, had, told, her, sister, that, I, would, take, her, for, better, or, for, worse, ,, and, I, ...]|3
39|[,, here, I, am, ,, wholly, ,, unexpectedly, ,, completely, ,, out, of, the, ``, scrape, '', ;, and, now, I, want, to, know, if, you, can, guess, how, I, got, out, of, it, --, --, out, ,, clear, ,, in, every, sense, of, the, term, ;, no, violation, of, word, ,, honor, ,, or, conscience, ., I, do, n't, believe, you, can, guess, ,, and, so, I, might, as, well, tell, you, at, once, ., As, the, lawyer, says, ,, it, was, done, in, the, manner, following, ,, to, wit, :, After, I, had, delayed, the, matter, as, long, ...]|3
40|[proposal, into, effect, if, the, government, accept, the, same, within, two, years, ., Mr., Lincoln, thought, the, resolutions, ought, to, be, seriously, considered, ., In, reply, to, the, gentleman, from, Adams, ,, he, said, that, it, was, not, to, enrich, the, State, ., The, price, of, the, lands, may, be, raised, ,, it, was, thought, by, some, ;, by, others, ,, that, it, would, be, reduced, ., The, conclusion, in, his, mind, was, that, the, representatives, in, this, Legislature, from, the, country, in, which, the, lands, lie, would, be, opposed, to, raising, the, price, ,, because, it, would, operate, against, ...]|3
41|[I, did, not, know, such, to, be, the, fact, ., I, told, him, I, did, not, think, you, had, ever, been, sheriff, or, deputy, sheriff, in, Sangamon, ,, but, that, I, thought, you, had, been, constable, ., I, further, told, him, that, if, you, had, left, your, securities, to, suffer, in, that, or, any, other, case, ,, I, had, never, heard, of, it, ,, and, that, if, it, had, been, so, ,, I, thought, I, would, have, heard, of, it, ., If, the, Dr., is, telling, that, I, told, him, anything, against, you, whatever, ,, I, authorize, you, to, contradict, ...]|3
42|[., To, show, the, truth, of, the, first, proposition, ,, let, us, take, a, short, review, of, our, condition, under, the, operation, of, a, national, bank, ., It, was, the, depository, of, the, public, revenues, ., Between, the, collection, of, those, revenues, and, the, disbursement, of, them, by, the, government, ,, the, bank, was, permitted, to, and, did, actually, loan, them, out, to, individuals, ,, and, hence, the, large, amount, of, money, actually, collected, for, revenue, purposes, ,, which, by, any, other, plan, would, have, been, idle, a, great, portion, of, the, time, ,, was, kept, almost, constantly, in, circulation, ...]|3
43|[as, he, at, first, espoused, it, ., I, repeat, ,, then, ,, that, by, the, subtreasury, the, revenue, is, to, be, collected, in, specie, ., Now, mark, what, the, effect, of, this, must, be, ., By, all, estimates, ever, made, there, are, but, between, sixty, and, eighty, millions, of, specie, in, the, United, States, ., The, expenditures, of, the, Government, for, the, year, 1838, --, the, last, for, which, we, have, had, the, report, --, were, forty, millions, ., Thus, it, is, seen, that, if, the, whole, revenue, be, collected, in, specie, ,, it, will, take, more, than, half, of, ...]|3
44|[a, horse, will, hold, good, in, every, case, of, a, debt, existing, at, the, time, a, reduction, in, the, quantity, of, money, occurs, ,, by, whomsoever, ,, and, for, whatsoever, ,, it, may, have, been, contracted, ., It, may, be, said, that, what, the, debtor, loses, the, creditor, gains, by, this, operation, ;, but, on, examination, this, will, be, found, true, only, to, a, very, limited, extent, ., It, is, more, generally, true, that, all, lose, by, it, --, the, creditor, by, losing, more, of, his, debts, than, he, gains, by, the, increased, value, of, those, he, collects, ;, the, ...]|3
45|[The, party, now, attempt, to, throw, Barry, off, ,, and, to, avoid, the, responsibility, of, his, sins, ., Did, not, the, President, indorse, those, sins, when, ,, on, the, very, heel, of, their, commission, ,, he, appointed, their, author, to, the, very, highest, and, most, honorable, office, in, his, gift, ,, and, which, is, but, a, single, step, behind, the, very, goal, of, American, political, ambition, ?, I, return, to, another, of, Mr., Douglas, 's, excuses, for, the, expenditures, of, 1838, ,, at, the, same, time, announcing, the, pleasing, intelligence, that, this, is, the, last, one, ., He, says, that, ...]|3
46|[in, the, comic, song, did, on, its, owner, :, which, ,, when, he, had, once, got, started, on, it, ,, the, more, he, tried, to, stop, it, ,, the, more, it, would, run, away, ., At, the, hazard, of, wearing, this, point, threadbare, ,, I, will, relate, an, anecdote, which, seems, too, strikingly, in, point, to, be, omitted, ., A, witty, Irish, soldier, ,, who, was, always, boasting, of, his, bravery, when, no, danger, was, near, ,, but, who, invariably, retreated, without, orders, at, the, first, charge, of, an, engagement, ,, being, asked, by, his, captain, why, he, did, so, ...]|3
47|[the, struggle, ought, not, to, deter, us, from, the, support, of, a, cause, we, believe, to, be, just, ;, it, shall, not, deter, me, ., If, ever, I, feel, the, soul, within, me, elevate, and, expand, to, those, dimensions, not, wholly, unworthy, of, its, almighty, Architect, ,, it, is, when, I, contemplate, the, cause, of, my, country, deserted, by, all, the, world, beside, ,, and, I, standing, up, boldly, and, alone, ,, and, hurling, defiance, at, her, victorious, oppressors, ., Here, ,, without, contemplating, consequences, ,, before, high, heaven, and, in, the, face, of, the, world, ,, I, swear, eternal, ...]|3
48|[and, mutual, concessions, have, elected, candidates, for, the, Presidency, and, Vice-Presidency, not, only, worthy, of, our, cause, ,, but, worthy, of, the, support, of, every, true, patriot, who, would, have, our, country, redeemed, ,, and, her, institutions, honestly, and, faithfully, administered, ., To, overthrow, the, trained, bands, that, are, opposed, to, us, whose, salaried, officers, are, ever, on, the, watch, ,, and, whose, misguided, followers, are, ever, ready, to, obey, their, smallest, commands, ,, every, Whig, must, not, only, know, his, duty, ,, but, must, firmly, resolve, ,, whatever, of, time, and, labor, it, may, cost, ,, boldly, and, faithfully, ...]|3
49|[State, must, take, it, ., It, will, be, published, so, low, that, every, one, can, afford, it, ., You, must, raise, a, fund, and, forward, us, for, extra, copies, ,, --, every, county, ought, to, send, --, fifty, or, one, hundred, dollars, ,, --, and, the, copies, will, be, forwarded, to, you, for, distribution, among, our, political, opponents, ., The, paper, will, be, devoted, exclusively, to, the, great, cause, in, which, we, are, engaged, ., Procure, subscriptions, ,, and, forward, them, to, us, immediately, ., Immediately, after, any, election, in, your, county, ,, you, must, inform, us, of, its, results, ...]|3
50|[but, a, carpenter, ), ,, Thomas, Hunter, ,, Moses, Pileher, (, he, was, always, a, Whig, and, deserves, attention, ), ,, Matthew, Crowder, Jr., ,, Greenberry, Smith, ;, John, Fagan, ,, George, Fagan, ,, William, Fagan, (, these, three, fell, out, with, us, about, Early, ,, and, are, doubtful, now, ), ,, John, M., Cartmel, ,, Noah, Rickard, ,, John, Rickard, ,, Walter, Marsh, ., The, foregoing, should, be, addressed, at, Springfield, ., Also, send, some, to, Solomon, Miller, and, John, Auth, at, Salisbury, ., Also, to, Charles, Harper, ,, Samuel, Harper, ,, and, B., C., Harper, ,, and, T., ...]|3
51|[heat, ,, if, it, was, not, party, ?, Mr., Lincoln, concluded, by, urging, that, the, question, would, be, decided, now, better, than, hereafter, ,, and, he, thought, with, less, heat, and, excitement, ., In, the, Illinois, House, of, Representatives, ,, December, 4, ,, 1840, ,, House, in, Committee, of, the, Whole, on, the, bill, providing, for, payment, of, interest, on, the, State, debt, ,, --, Mr., Lincoln, moved, to, strike, out, the, body, and, amendments, of, the, bill, ,, and, insert, in, lieu, thereof, an, amendment, which, in, substance, was, that, the, governor, be, authorized, to, issue, bonds, for, the, ...]|3
52|[to, see, what, amount, of, scrip, would, probably, be, needed, ., The, principal, point, in, his, mind, was, this, ,, that, nobody, was, obliged, to, take, these, certificates, ., It, is, altogether, voluntary, on, their, part, ,, and, if, they, apprehend, it, will, fall, in, their, hands, they, will, not, take, it, ., Further, the, loss, ,, if, any, there, be, ,, will, fall, on, the, citizens, of, that, section, of, the, country, ., This, scrip, is, not, going, to, circulate, over, an, extensive, range, of, country, ,, but, will, be, confined, chiefly, to, the, vicinity, of, the, canal, ., ...]|3
