|0|code
10|?s always welcome to check with the other villagers  as it were. How???s that for independence? Right? That???s what all that doorbell ringing was about last night. If you would just answer the door straight away  or better yet  leave it unlocked  he could just climb right in and snuggle up with one of the girls  like a wiggly warm animal.  I think of Mylo as |100
11|a cute little kitten that everyone secretly wishes would visit their homes.Also sometimes Rick has a business/leisure trip that overlaps with my own business/leisure trips so we just remember to put a box of Alphabits out for Mylo and he???s pretty good about entertaining himself for a day or two until one of us gets home. We don???t like to leave him on his o|100
12|wn for much longer than that  but sometimes something unexpected comes up and we???re delayed. This did not always go over so well in our old neighborhood  as nobody seemed to understand that it really really does take a village to raise our child except for perhaps the nice  yet grouchy  sometimes helpful  and otherwise frowny people at Child Protective Servi|100
13|ces who Omwana ni wa bhone-ed him for four months earlier this year. If there???s one thing I can say about them  it???s this: they really step up when it???s time to be the village. Surprise!So  neighbor  I???m so grateful for your albeit very small village ??? but a village nonetheless ??? of two nine and eleven-year-old daughters  who will now have the hono|100
14|r of helping me raise this child. I???ll send him over later with a rubber sheet and a box of Alphabits to get you started. Omwana ni wa bhone  amigos!           When you see something about the world that you don???t like  and that doesn???t fit with your ideas of justice  it???s important that you take a stand against it.  That???s why  when I looked at stat|100
15|s and read stories about inequality between men and women  about violence against women  and about how even in small  daily encounters  women are treated unfairly  I thought  ???This isn???t right.  I should become a nice guy.???  So that???s what I did.  And a lot has changed for me.My days of hooting at women on the street are over.  My days of hollering at |100
16|women in hospitals and at church cookouts are long gone.  I now understand that a party might be an appropriate place to strike up a conversation with a woman  but a public bus that has been hijacked and will explode if it goes slower than 55 miles per hour quite simply isn???t.  Even if the police save us  slipping her my phone number while she is talking to |100
17|reporters and quietly sobbing is inappropriateWhen a woman treats me rudely  I no longer assume it must be because of her hormones.  Instead  I take into account the fact that I am in the middle of an intersection  am dancing a jig  and have been blocking traffic for well over forty-five minutes.  The traffic-blocking jig  though full of masculine  poetic ener|100
18|gy  might have something to do with her curt tone.In the workplace  I am trying to be a better listener.  When a woman disagrees with one of my ideas  I no longer think that it must be because she is ugly  lonely  and secretly in love with me.  Instead  I consider the possibility that a competing company already executed the idea I mentioned  it poisoned eight|100
19|y-nine children  and now that company is banned in twelve states and the E.U.  Often  on days when I listen closely like this  I reward myself with a treat  like takeout from an expensive restaurant.  It isn???t a big deal ??? I have a very large salary.  I???m one of those nice guys.Romance can be a bit confusing for us nice guys.  Sometimes I hear that women|100
20| like tough  macho men who have a hint of danger about them  and other times I hear women like sensitive  kind  funny guys who would make good long-term partners.  It???s possible to ask a woman on a first date what kind of partner she???s looking for  but women tend to talk for hours nonstop if you let them  so I???ve taken to splitting the difference.  I???l|100
21|l open the door to a restaurant for a woman  then close it in her face and punch a wall.  I???ll offer to pay for the meal  then when the check comes I???ll light a napkin on fire and disappear out a bathroom window.  Sometimes I???ll text back the next day  other times it will be months and I???ll explain that I???ve changed my name and moved to Argentina.  T|100
22|his system has worked surprisingly well.  I???ve had over twenty-five first dates in the past year.In a certain way  I understand women better than I understand men.Although women are less intelligent than men and have more frivolous interests  a nice guy like me should never point that out.  Take fashion  for instance.  Men know that you should dress in a way|100
23| that is utilitarian  modestly hip  and inexpensive.  That???s where my sweatpantsuit idea came from.  Women think you should spend every waking hour researching new trends and shopping.  Pinterest!  Websites!  Crazy  I know ??? but I don???t point out that I think it???s crazy because I???m nice.  So when my female neighbor asks me if those are mustard stains|100
24| on my sweatshirt and if the hole in my seat can perhaps be patched and if this is truly the life I imagined for myself  I don???t get angry or frustrated.  I just feel superior.  I???m a nice guy.When a nice guy like me disagrees with a woman or doesn???t like how he???s being treated  what should he do?  Women like being the center of attention  so if you po|100
25|int out how you feel uncomfortable or disrespected  they???ll likely make the discussion about how they don???t like how they???re being treated ??? and all of a sudden you???re the bad guy.  No  the best tactic is a bit of judo: use their strength???the ability to get people to feel sorry for them ??? against them.  Instead of explaining why you???re upset us|100
26|ing reasons and logic  simply start crying.  Silent  slow tears at first  and then big  heaving wails.  Their nurturing instinct will kick in  they will comfort you  and if you mention a memory of your dead father  you just won every argument for the next week.  It doesn???t matter that your father is still alive and is coming to visit for your birthday ??? wh|100
27|at matters is that he feels dead in that moment.  See  a nice guy never has to argue to get his way.But that???s not all I have to do as a nice guy.  For instance  I am single  and it is important for me to explain to others that the reason I???m single is not because I am boring  have trouble relating to women  am privately prejudiced  and use niceness as a c|100
28|over for thoughts that are hyper-sexualized and misogynistic.  No  the reason I???m single is because I am too nice!  It???s counterintuitive  so a nice guy like me needs to explain this to women in a way that is verbose and dumbed down.  Together  we can all make the world a better place for women  and the only thing we have to do is act on generalizations ba|100
29|"sed on myths handed down by sexists who stand to gain economically and politically from systemic and social oppression.- -Chas Gillespie is the personal assistant of Dayn Rond  whose latest romance novel  Mr. Trump Meets Mr. Putin  is available now.

I know we have emailed and transferred calls to each other.  We???ve shared a good laugh at the size of the Sty"|100
30|rofoam cups provided for the Keurig machine and speculated if the company has a deal with Staples to keep Green Mountain???s Wild Mountain Blueberry k-cups fully replenished.  No one drinks Wild Mountain Blueberry.We have a solid work relationship.  Even though we are in competition for an additional 1.2% raise next quarter.  We???ve reached that comfortable s|100
31|tatus: associates who get along like friends???but will not be hanging-out on weekends together???however  will agreeably carpool to happy hour with each other.  As such good associates  I???ve noticed how you look down every row of cubicles and peek into every office as you pass them by.  It???s been well observed that there is a nosey curiosity entwined in y|100
32|our DNA.  Therefore  I understand that the quarter inch space along the stall door can be quite tempting.  But this is the 21st Century and we are a civilized people.  You have crossed the line.As far as bathroom social etiquette goes  I thought nothing could be worse than Monica constantly jabbering on her blue tooth.  Her private phone calls invariably place|100
33| me in the bleak position of debating as to whether or not I should continue with my bathroom affairs out of respect to her callers.  Over the past year  I???ve come to recognize the people she calls by their voices and consider them ???friends of a friend.???  And they should receive some sort of courtesy.  Monica???s preferred phone booth is  of course  the |100
34|handicap stall.  Whether or not we want it  Monica brings everyone into the personal business of her daughter???s daycare schedule  her diabetic cat  and other family issues.  The least Monica could do is allow someone the glorious privilege of access to the most spacious stall.  And refusing to grant that  then maybe she should be a little more wiling to take|100
35| advice from others during lunch break.  She???s brought a lot of women in on her niece???s behavior problems and the contents of what your tabby hacked-up that morning.  We are women. We like to give our opinion.  Monica  you brought this on yourself.Over time  I???ve become quite the expert on bathroom habits of my coworkers.  And not all are as disgusting a|100
36|nd invasive as you  Cindy.  There are the competitive sorts.  These few are very busy and rarely take the time to sympathize with their bladders. These executive whizzers are in and out of the bathroom with such a ferocious pace that a reply to a high importance email could barely been received.  There are those who try to make it through the whole day in an a|100
37|ttempt to only use their home toilet but just didn???t quite make it and expel an excited ???AAHhhh?????? around 4:42 pm.  And let us not forget the multitude who go to the bathroom merely to stretch their legs and send a few text messages.  I know all of these types.  And I know who falls under which category based on her foot attire??? which has also made me|100
38| quite aware of who???s phone I should never ever EVER touch  no matter what cute puppy and baby picture is being shared.I once thought the women who freely used the bathroom for all its intended plumbing design were simply the worst.  There was a time I when I was so appalled by how selfish the coworkers with the gluten intolerances took command over the ladi|100
39|es??? bathroom.  They produced sounds like amateur beat-boxers and odors that sent us all jumping off the docks like unsuspecting Parisians who crossed paths with Pepe Le Pew.  This applied to the vegan in IT as well.  Although  I learned my disgust was really just masked jealousy.  While waiting for everyone to leave the bathroom  so my business could commenc|100
40|e  I self-reflected.  After all  I???m a multitasker by nature.  It was during a moment of pinching tightly when I came to realize that it wasn???t disgust over those women who could be so free-wheeling in making their waste buckets  but rather envy that I was too ashamed to do the same.  Why didn???t I have the chutzpah to let my freak flag fly?  Throw cautio|100
41|n to the wind?  Get on with your bad self!But you  Cindy  have gone much too far.  Yours is a behavior of which I do not encourage nor wish I possessed.  How can you possibly expect me to listen to your report  even though it slightly improves my chance for an additional 1.2% salary increase next quarter?  I???m far too preoccupied by your deviant behavior.  D|100
42|id you have time to notice what I was doing in the bathroom when we locked eyes?  Was I tidying-up or in the moment of expelling that awful Green Mountain Keurig coffee that we so besmirched earlier that week?  Did you notice my undergarment and silently ridicule it ???or un-silently ridicule it to other employees?  Do I wear the Wild Mountain Blueberry of und|100
43|erwear?  Did you just say ???terrible Keurig coffee??? or am I hearing things?  Wait  what was on that last PowerPoint slide? It was a blueberry  wasn???t it?  Wasn???t it?!?!  Great  the peeing-peeping Tom has made a mockery of me.  This presentation is very good.  But maybe the presentation began behind the closed door to the women???s rest room.  Enjoy your|100
44|" sixteen cent raise.  The victory is yours  Cindy.|100                                                                                                                                                                                                                                                                                                                    "|100
45|                                                                                                                                                                                                                                                                                                                                                                          |100
46|"                                                                                                         3|Hello  distant acquaintances! Have you heard they???re having another election? It???s true! You know I???m a levelheaded fellow without a strong party preference or political ideology  but I pride myself on doing my homework before participating in this"|100
47| sacred institution of American democracy. And by that I mean that I read your Facebook and Twitter posts. The good news is that I???m just now starting to pay attention to this crazy horserace we call an election  and my openness to new points of view is rivaled only by my delicate  morally conventional sense of propriety  so I sure hope nothing shocking or u|100
48|nconventional has transpired!Have you heard about Donald Trump? From what I???ve gathered  he???s a successful businessman who used to have a popular TV show! What???s next  a Hollywood movie star as president?? Oh wait  I think we already had one ??? so I guess that means Trump is a lot like Reagan  a president who is remembered with universal fondness? I wou|100
49|ld certainly be taken aback if a prominent family member or former colleague of Reagan???s made a passionate case to the contrary ??? such an unexpected turn of events would cause me to reassess my torpid openness to a Trump presidency!Still  success in the world of real estate sounds like a solid basis for becoming our Commander in Chief  wouldn???t you say? |100
50|From what I???ve been able to gather from glancing at muted cable news channels while drinking in safari-themed airport bars  Trump fits the bill. I guess the only way so solid a case could be undermined were if a prominent economist or public intellectual published an editorial opposing Trump  or arguing that he hasn???t actually been successful at all  given|100
51| his privileged background. But what are the odds of that  and even if it had happened  where could I find such editorials? I???m lost!Speaking of editorials  if you???re like me  you allow the people who edit major newspapers to make most of the key decisions in your life. Who knows ??? one of them might be Superman! Imagine if an historically conservative pa|100
52|per  instead of endorsing the Republican candidate as one would almost certainly expect  actually endorsed the Democrat! I would involuntarily spit my milk out on my spouse  who is also on the fence about whom to vote for this year.But if there???s one thing that I won???t compromise on it???s respect for women. Call me old fashioned  but I believe it???s neve|100
53|r appropriate to call women fat pigs  make public reference to their menstruations  or unexpectedly grab them by the nethers. And that goes double for former Miss. Universe winners! But I have no reason to think Donald Trump figures into this discussion at all  and frankly I can???t think of anyone in the White House who???d set a better example for women and |100
54|girls. I wish that I could!Free trade and immigration are also important issues to me  though I couldn???t tell you exactly how or why. I just know something has to be done! But my steadfast moral compass means any instance of bigotry or intolerance are absolute deal-breakers ??? right up there with insulting Vietnam-era POWs  or mocking the disabled. Any idea|100
55| where I might find information about whether any of the candidates have exhibited such troubling character flaws? It might make the difference in this election were I to see someone post an article about it!I guess staying well-informed is harder than I thought  but with your guys??? help  I???m sure I???ll figure this out eventually. The important thing to r|100
56|emember is that people like me absolutely exist and are in no way a figment of your imagination! So when you???re posting half a dozen Trump articles per day  you and I know it???s because you???re a true patriot  and not just a leech on whatever dwindling pleasure social media brings to your friends??? wretched lives.Sincerely Undecided (but still thinking Tr|100
57|"ump is a pretty solid choice ??? prove me wrong!)P.S. Any opinions about the Bernie-or-bust movement? They make some good points!|100                                                                                                                                                                                                                                     "|100
58|                                                                                                                                                                                                                                                                                                                                                                          |100
59|"                                                                                                                                                                                   4|1.     A principle is something you believe in. A principal is a pal at your school.2.     Des|100                                                                                  "|100
60|                                                                                                                                                                                                                                                                                                                                                                          |100
61|"                                                                                                                                                                                                                                                                                                                                                                      5|A"|100
62|re you a total rock star when it comes to social media? Could you write content in your sleep? Are you willing to die in your place of employment? Then Hybleeys is looking for you!Hybleeys is a group of dynamic social media professionals working in the B2B startup space  and we love using our extreme over-dedication to ultimately meaningless work as an excuse |100
63|to leave our personal problems completely unexamined. We???re looking for a new team member to join us in our swanky downtown office and turn into a husk of their former selves  rotting on the inside until they collapse in on themselves like a Florida sinkhole.The ideal candidate loves B2B social media more than they have ever loved a human being and has a ???|100
64|whatever it takes??? work attitude that we will take such perverse advantage of  you???ll wonder if you???re in an office-themed horror movie.Are you able to work through stomach cramps  headaches  and carpal tunnel to ???do it for the gram???? Do you think it???s totally OK for a job to wake you up at 3:30 in the morning because we have a Facebook post we wan|100
65|t to make RIGHT NOW? Would you ignore obvious signs of a stroke to make sure that Snapchat is juuuuuuuust right? (Bonus points if you???ve been training yourself to type with your right hand in case the left side of your body goes numb.) Then you???re the person we???re looking for!You???have 3-5 years of relevant experience  but haven???t been totally sucked |100
66|dry.are a self-starter who???s ready to be eaten alive with desperation as you try to understand the changing  fickle whims of what people want online.are serious about spelling and grammar. If your tweet has a typo  you have a tiny guillotine next to your desk to chop off one of your fingers. (We can provide a guillotine if you usually use a knife!)are willin|100
67|g to  if we develop the technology  have your consciousness uploaded onto the cloud so you can make social media content 24/7 while we use the now-useless shell of your body to fuel our servers.live and breathe internet culture  and love viral content and being dehumanized.BenefitsWork with a group of hip self-starters who will slowly convince you that this is|100
68| all there is to reality.Free craft beer in the fridge! You???ll need it. ;)In-office FyrePod: The plush  light-blocking pod is the perfect place for an in-office power nap so you can refresh and get ???fyred??? up to create more content. Plus  if the Pod detects that your vital signs have stopped  it will cremate you and spit your ashes into one of four fun u|100
69|rns (you???ll select your urn on your first day ??? or you???re welcome to bring your own!!).Group discount on funerals for work-related deaths.If all of this sounds great to you ??? or  more likely  if you???re so desperate for a job vaguely related to your passion that you???re willing to lie your way into this literal hellhole ??? send us an email with your|100
70|" resume  a cover letter  and three relevant samples. Put I PLEDGE MY FLESH BODY TO CONTENT in the subject line so we know you read the whole post. ;)$12-$14/hr  DOE.|100                                                                                                                                                                                                 "|100
71|                                                                                                                                                                                                                                                                                                                                                                          |100
72|"                                                                                                                                                                                                                                    6|[Part I  Part II  Part III  Part IV  Part V  Part VI  Part VII  Part VIII  Part IX  Part X  Part XI  Part XII  Part XIII  Part XIV "|100
73| Part XV  Part XVI  Part XVII Part XVIII  Part XIX  and Part XX.]- -RAGNAROK- -So now as if havin??? all these goddamned Yankees fans prowlin??? ???round town???s not bad ???nough  just tah make mattahs even wohrse some shitty ass boat made outtah a bunch???ah decayed toenails docks ovah next tah the aquahrium n??? lets loose the entiyah squad???ah those jehrk|100
74|-off Habs while at the same time that fuckin??? fi???ah demon Roger Goodell jumps up from outtah the sewahs covah???d in piss n??? shit n??? stahts mahrchin??? down Chahrles Street flingin??? flamin??? feces like a dehranged monkey since he???s such a sick n??? twisted fuck. N??? so ah course Loki sees this shit n??? he???s like  ???If that fuckin??? douchebag|100
75| can manipulate the system n??? get away with it then so can I since I???m an actual evil fuckin??? god ??? n??? so then he goes n??? he breaks his magical chains n??? escapes from that dahk cave up there somewheres in New Hampshuh n??? ends up hitchhikin??? his ass back all the way intah town.So now yah got this hahhrible situation where all these fuckin??? f|100
76|reaks ahr stahtin??? tah convehrge on the Common n??? Heimdall who???s supposed tah be on the lookout fah this type???ah shit???s too busy buryin??? his sahhrows intah pint aaffftah fuckin??? pint???ah Hahpoon IPA ovah r???at at his favuhrite Irish pub on Beacon Street instead???ah standin??? out in front???ah the freedom trail visitah centah in his colonial a|100
77|tti???yah like he oughtah been  finally sees that goddamned sehrpent slithah right on by outside the window n??? he just ???bout shits a brick but then he runs n??? he gets his special hohrn n??? stahts blowin??? on it like the fuckin??? British ahr comin??? so as tah wake Odin the fuck up since that guy???s been sleepin??? it off ovah r???on the steps???ah th|100
78|e library aftah he got shit-faced at McGreevys the night befohr when the nice young girl he was hittin??? on shot his wrinkly old ass down.So now evuhyrone???s woken up n???s gettin??? ready  n??? all the gods ahr gearin??? up in their best suits???ah ahmah n??? Bobby Orr n??? Big Papi n??? Gronk n??? all the rest???ah Odin???s guys ahr lacin??? up in the lock|100
79|ah room n??? pretty soon they???re all stahtin??? tah stohrm outtah the Meadhall???s 500 doohrs straight on tahwahds the rivah n??????OH SHIT!!!Fuckin??? that one went right off the post!You see that?Seguin???s got a wicked good wristshot.??? but uh  yeah  so Odin???s guys  they???re all crossin??? the salt n??? peppah bridge now n??? so they meet up with Odin|100
80| n??? Heimall n??? all the othah gods outside???ah MGH n??? tahgethah they all staht walkin??? tahwahrds the Common n??? Odin???s in the lead right next tah Ray Bourque who???s still carryin??? the Cup but Odin  he thought he???d mix it up a bit fah the occassion so instead???ah the usual wizahd robe he???s weahrin??? a Brady jehrsey with his Gandalf hat in ho|100
81|nah???ah Tom who???s still havin??? tah sit this one out since he???s been fohrced tah chill out down in Hel evah since he got fucked ovah fah bein??? the best in the entiyah league by that same fuckin??? fi???ah demon who???s busy flingin??? shit all ovah Beacon Hill right now.??? well  Brady sits out the whole fuckin??? battle  but on the upside he suhrvives|100
82| even aftah Goodell sets himself on fi???ah n??? accidentally buhrns down the entiyah fuckin??? univehrse??? n??? then ah???couhrse he goes on tah win anothah Supahbowl aftahwahds!Nah  I???m not sure what happens tah Gisele.What the fuck???s wrong with you? Goodell???s a fuckin??? prick.Ahr you fuckin??? sehrious?What?Don???t even fuckin??? staht with me on th|100
83|is. I sweahr tah fuckin??? God???I PUT A HOLE IN THE WALL OVAH R???AT THE RINK IN MALDEN!!!Now that was a fuckin??? battle???ah epic prahpohrtions???Valley Fahrum 2??? IT???S THE FUCKIN??? SEQUEL!!!Hey  hey!???see the way Chelsea???s lookin??? at me right now? HA!Yeah  yah know  I don???t think she likes my Malden stahry very much even though it???s fuckin??? |100
84|poignant n??? epic as fuck?????? yeah  yah know  she???s heahrd it befohr  lots???ah times  it???s a good stahry  sometimes it???s even kindah fuckin??? poetic  like if Robert Frost were tah have gotten ejected fahr fightin??? in a men???s D league hockey game n??? stahted ohratin??? Beowulf back in the lockah room just to let off some steam but then fuckin???|100
85| punched the wall anyways?????? well  ???cause sometimes punchin??? the wall is just fuckin??? theauhrapeutic! I bet Robert Frost punched a shit-ton???ah walls back in his day. N??? then I bet he went n??? he mended ???em like fuckin??? lunatic ah some shit  I don???t know?????? but yeah  so Odin???who really does love the Pats by the way???so now he???s makin|100
86|??? his way through Beacon Hill n??? he???s really fuckin??? hopin??? that Shelley Long finished up her shift n??? got out safe n??? sound befohr that fuckin??? NFL commissionah showed up n??? stahted smeah???in??? the bah r???in human manoo???ah n??? it???s right ???bout now that Thor finally wakes the fuck up from where he???s been sleepin??? it off ovah r??|100
87|?at the DD. So he gets his ass up n??? he gohrges himself on some frozen hash browns since at this point he???s just like who the fuck even cahres if they???re cold ah not  the wohrld???s ???bout tah fuckin??? end n??? he needs some goddamned nourishment if he???s gonnah go n??? ahrm wrestle that piece-ah-shit Middle Earth sehrpent-snake fah r???once n??? fah |100
88|r???all n??? so now he???s all cahb-loaded up n??? caffeinated outtah his fuckin??? mind n??? so he rushes out ovah tah where the gods n??? wahrriahs ahr prepahrin??? tah take the field n??? he joins up with his pop on the stahtin??? line n??? tahgethah they walk out ontah the couhrt at the Public Gahden with Larry Bird  Bill Russell  n??? John Havlicek since |100
89|it???s time tah beat the fuckin??? shit outtah LA  n??????YEAH THAT???S RIGHT!!! GET OFF THE ICE  CRAWFORD! GET YOUR ASS OFF THE FUCKIN??? ICE!!!??? ehhhh  n??? so the rest???ah the gods  they n??? their buddies  they all take the field on the Common n??? then they all just staht fuckin??? fightin??? their rivals  yah know? So like Heimdall n??? Loki  those tw|100
90|o guys basic???ly just kill each othah right on the fuckin??? spot  right? N??? ovah r???at the Gahden the Lakahs fall tah the Celtics in 4 easy???FUCK!!!What the fuck?Fuckin????????? blow the fuckin??? lead???fuckin??? bullshit???THERE???S HAHDLY EVEN A MINUTE LEFT IN THE FUCKIN??? GAME GUYS!!!Fuck?????? ehh??? but yeah  yah know  so poohr fuckin??? Frey  he |100
91|gets knifed in the back by Goodell but then Mickey Ward winds up n??? clocks Goodell right in the fuckin??? face while at the same time Thor finally takes down the sehrpent but it sneezes a shit-ton???ah poison on him which ain???t the same as bee???ah n??? so Thor can???t handle it n??? he fuckin??? dies n??????uhh?????? Jesus fuckin??? Christ???PASS THE FUCK|100
92|ING PUCK!!!??? so then the Green Monstah comes tah life n??? it sprouts some legs n??? stahts rampagin??? down Boyston Street like a fuckin??? wahr machine  squashin??? evuhry evil fuckin??? frost giant that crosses it???s fuckin??? path! But then the real crazy thing is that???while this is happenin???  Odin gets eaten alive by the fuckin??? wolf! I sweahr ta|100
93|h fuckin??? God  that piece???ah-shit canine swallahs Odin whole like he???s nothin??? but a bunch???ah soft fuckin??? peanut buttah ah somethin???. But then Teddy Williams rises up from outtah the Pahk Street T-Station n??? rips a homah straight through the wolf???s fuckin??? skull n??? drops that bastahd like a non-rhotic R in an ovahdone stereotype n??? uh?|100
94|??Christ  this isn???t lookin??? good?????? so then  uhhh  ok  so fuckin??? Goodell???who truly  truly fuckin??? hates himself???finally sets himself on fi???ah but then he trips n??? impales himself on his own fuckin??? swohrd since no one likes him n??? so now that whole fi???ah spreads like a fuckin??? wild fi???ah across the hub n??? the entiyah univehrse |100
95|buhrns tah a fuckin??? crisp!Yeah  yah know  since we???ve had such a drought this sum???STOP DICKING AROUND WITH THE FUCKING PUCK!!!Uhhhhhhgggghghhhh?????? n??? so yeah  the entiyah fuckin??? univerhse buhrns n??? so ah???courhse all the Nova Scotians ahr bawlin??? their fuckin??? eyes out ???cause there just went all their fuckin??? Christmas trees n??????WH|100
96|"AT THE FUCK?!?!?FUCK!!!!!!Uhhhggghhh??????FUUCCCKKKKKK!!!!!!Fuck?????? what the fuck???? Goddamnit  Tuuka!GODDAMNIT  TUUKA!!!!How the fuck did that happen?HOW THE FUCK DID THAT HAPPEN?!?I can???t watch this.This is fuckin??? bullshit. I can???t watch this???I???m goin??? home.This is bullshit.Fuck this shit.Hey  what???d yah say yah name was ???gain?|100      "|100
97|                                                                                                                                                                                                                                                                                                                                                                          |100
98|                                                                                                                                                                                                                                                                                                                                                                          |100
99|" 7|I need your help. You see  I used to cast my vote for the candidate who seemed like someone I could have a beer with. That was all fine and good back then  but times have changed. I???m now looking for a candidate who tells it like it is.Can you help me?I???m searching for a candidate who uses short sentences with simple words  like maybe one to three word"|100
100|s max. Because  hi  regular American people don???t think or talk in paragraphs. Also  none of this long form mumbo jumbo about ???actual policies??? or ???literally just give us even two details about how you???ll achieve any of this tremendous  classy magic you claim you???ll perform on this country??? Show me a candidate who speaks plain ??? and I mean real|100
101| plain ??? E-N-G-L-I-S-H!Preferably this dream candidate would repeat the most meaningless stock phrases over and over again  to the delight of the Ku Klux Klan and roadside sign makers everywhere. I???d especially feel favorable towards a candidate who doubles down on insults when cornered. Heard of anyone like that?I???m looking for a candidate who can bring|100
102| sexism and misogyny out of the shadows and into the bright light of day. I???m hoping this candidate will make many  many remarks about women???s bodies and faces and what???s good and not good about them. I know what you???re thinking  you???re probably wondering  ???Wait  aren???t YOU a woman???? and while liberals like to throw around the phrase ???interna|100
103|lized misogyny??? when they meet me  I just tell them that that sounds like something they should have checked out at the clinic. I should know  I was just there. Anyway  if you know of anyone who could put women down in about a hundred different ways and make them feel incredibly unsafe and concerned about the future  sign me up.Related to that  I like a cand|100
104|idate who puts women in their place because I???m a woman and I seriously need someone to tell me what my place is. Is my place here? Is it over there? Someone tell me! I???m also open to suggestions of where I could be grabbed without my consent. I???d personally assume ???arm ??? but I???m ready for a highly immoral and illegal game changer of an answer. To |100
105|add on to that  I would owe you big time if you could recommend a candidate who has a creepy and public attraction to one of his daughters while publicly shunning his other daughter. That???d just be perfect. Here  write his name down on this Post-it note here.I???m hoping to find a candidate who brings back what used to make America great ??? belittling peopl|100
106|e. It was funny in 8th grade and it???s funny now! So if you could track down a candidate who likes to insult people when it comes to their gender  race  ethnicity  physical ability  marriage status  eggheadedness and/or even just their imaginary slights  comments  or qualities  I???d really appreciate it. Bonus points if the mood created by those insults also|100
107| carries with it a halo of future physical harm by this candidate???s supporters. Bring all that great American stuff back and my vote is as good as cast.I???m also in the market for a candidate who lies and I do mean LIES. None of this little white lies business or political ???spin ??? I???m looking for a candidate who really puts his back into it. You know |100
108| someone who doesn???t know how to wear pants that aren???t completely engulfed in fire. The kind of candidate who just smirks  tells a lie that quite literally everyone knows is a lie  and then leans back and watches his favorability ratings go up. Know anyone like that? If so  please write his name on this piece of paper and slide it across the table to me l|100
109|ike we???re doing some kind of big shot business deal.Additionally  I???d like to find a candidate who will work closely with other governments  say  the Russian government for example. My ideal candidate would find ways to bring people into our political process who have proven capable of reaching across the globe to poison and kill people who have crossed th|100
110|em. If you???ve heard of a candidate who meets these requirements  could you have him call me? I just know it???ll be a him.If you???re familiar with a candidate who could put this country in a more precarious position  both domestically and internationally  that???d be amazing. I???d prefer this candidate to be a loose cannon of the highest order  maybe someo|100
111|ne who???d suggest something zany like banning an entire religious group and would send people scurrying to Google as if it???s a crystal ball  furiously tapping away on their keyboards something like  ???Is this how the Holocaust started???? So if you come across someone like that  text me.Oh  I almost forgot  if this candidate could be exceptionally thin-ski|100
112|nned and incapable of counting to ten before responding that would just hit the nail on the head for me. Someone who is highly irrational while also being highly reactionary is  to me  the ideal candidate for the most powerful office in the land. ???Shoot first on 5th Avenue and ask questions later ??? that???s what I always say. If you???ve heard through the |100
113|grapevine of this kind of elusive and media shy candidate  do tell.Lastly ??? and this is really a deal breaker if it can???t happen ??? I???m especially in the market for a candidate who has the potential to incite so much chaos and global unrest that the Earth will careen off of its axis  get sucked into a death orbit  and be sent hurtling straight into the |100
