,0,code
14,"[!, !, Fuckin, ?, ?, ?, that, one, went, right, off, the, post, !, You, see, that, ?, Seguin, ?, ?, ?, s, got, a, wicked, good, wristshot., ?, ?, ?, but, uh, ,, yeah, ,, so, Odin, ?, ?, ?, s, guys, ,, they, ?, ?, ?, re, all, crossin, ?, ?, ?, the, salt, n, ?, ?, ?, peppah, bridge, now, n, ?, ?, ?, so, they, meet, up, with, Odin, n, ?, ?, ?, Heimall, n, ?, ?, ?, all, the, othah, gods, outside, ?, ?, ?, ah, MGH, n, ?, ?, ?, tahgethah, they, all, staht, ...]",100
15,"[?, ?, wild, fi, ?, ?, ?, ah, across, the, hub, n, ?, ?, ?, the, entiyah, univehrse, buhrns, tah, a, fuckin, ?, ?, ?, crisp, !, Yeah, ,, yah, know, ,, since, we, ?, ?, ?, ve, had, such, a, drought, this, sum, ?, ?, ?, STOP, DICKING, AROUND, WITH, THE, FUCKING, PUCK, !, !, !, Uhhhhhhgggghghhhh, ?, ?, ?, ?, ?, ?, n, ?, ?, ?, so, yeah, ,, the, entiyah, fuckin, ?, ?, ?, univerhse, buhrns, n, ?, ?, ?, so, ah, ?, ?, ?, courhse, all, the, Nova, Scotians, ahr, bawlin, ?, ?, ?, their, fuckin, ...]",100
16,"[denied, a, romantic, connection, when, he, fails, to, adjust, his, stalker-like, behavior.An, American, TailA, cartoon, mouse, from, Mexico, is, permitted, to, remain, in, the, United, States, because, he, immigrated, under, the, age, of, 16, ,, has, continuously, lived, in, the, country, for, at, least, five, years, ,, and, recently, obtained, his, GED.PoltergeistA, Native, American, family, buys, a, haunted, house, built, on, a, white, person, burial, ground, ;, later, ,, the, family, expands, the, phantoms, ?, ?, ?, worldviews, by, reading, aloud, passages, from, Howard, Zinn, ?, ?, ?, s, A, People, ?, ?, ?, s, History, of, the, United, States.TronA, ...]",100
17,"[second, thoughts, ., Mostly, of, the, fourteen, year, old, becoming, addicted, to, Mac, n, Cheetos, and, this, being, the, first, of, many, ,, many, trips, ,, especially, since, I, had, officially, refused, to, ever, go, to, Chik, fil-A, again.We, made, a, deal, between, the, menu, board, and, the, pay, window, ., He, could, have, one, order, ,, and, his, little, brother, and, I, would, each, have, one, bite, ., The, experience, would, be, Snapchatted, and, then, we, ?, ?, ?, d, all, move, on, with, our, lives.In, the, plus, column, ,, they, didn, ?, ?, ?, t, take, extra, time, ...]",100
18,"[,, that, White, and, Hispanic, can, and, often, do, label, the, same, package.That, ?, ?, ?, s, all, well, and, good, on, paper, ,, but, if, someone, in, my, open-plan, office, asks, what, I, ?, ?, ?, m, eating, ?, ?, ?, and, some, nosy, desk, mate, will, ?, ?, ?, I, will, refer, to, it, strictly, as, rice, pudding, ., Despite, being, half, Hispanic, ,, I, am, translucently, pale, and, was, raised, by, white, people, of, European, descent, ., To, pepper, my, speech, with, Spanish, and, ineptly, roll, my, r, ?, ?, ?, s, would, invite, only, the, incredulity, ...]",100
19,"[part, of, the, dessert, ,, if, you, will, ., Suffice, it, to, say, that, we, devoured, that, entire, goddamn, bag, in, one, sitting, ,, and, were, only, left, wanting, more, ., We, made, three, more, unnecessary, ,, horrendous, ,, migraine-inducing, trips, to, Walmart, that, weekend, alone, ,, each, trip, resulting, the, same, way, ?, ?, ?, shame, ?, ?, ?, eating, the, entire, package, by, ourselves, in, the, dark.-, -, -Starbucks, ?, ?, ?, Pink, Drink, ?, ?, ?, Submitted, by, Ella, GonzalezLike, most, millennials, and, individuals, of, the, 21st, century, ,, I, believe, that, the, foods, and, beverages, I, ...]",100
20,"[and, not-China, territories, of, a, world, young, Mei, intuited, was, a, place, of, riches, ?, ?, ?, migod, !, Bell-bottom, pants, and, pop, records, and, Coca-Cola, and, warehouses, full, of, cooking, oil, ., Back, then, cooking, oil, was, scarce, and, pork, fat, was, loaded, into, anything, to, address, severe, winters, of, side-dashing, snow, storms, that, seethed, over, the, countryside, and, made, you, want, to, die, a, gentle, sleep, ,, tin, canisters, were, used, to, store, fat, drippings, ,, her, grandmother, used, a, spatula, to, skim, off, curls, of, hardened, lard, and, used, this, to, supplement, anything, eatabl, That, ?, ?, ...]",100
21,"[drawer, ,, under, a, sea, of, stained, takeout, menus, ,, letters, from, the, 1930s, ,, unopened, Con, Ed, bills, ,, and, old, photos, ,, I, noticed, a, crinkled, silver, whistle, ,, something, A, had, picked, up, years, ago, during, a, trip, to, Mexico, ., Handmade, ,, with, a, gold, head, and, an, interesting, shape, ,, it, played, a, loud, ,, crisp, note, ,, and, I, loved, the, feel, of, it, in, my, hand, ., J, offered, it, to, me, ,, and, I, put, it, on, my, key, ring.In, the, four, years, since, then, ,, I, have, used, it, many, times, ...]",100
22,"[Donald, Trump, did, was, ?, ?, ?, good, ?, !, NO, ,, NO, ,, NO, ,, NO, ,, NO, !, It, wasn, ?, ?, ?, t, good, !, It, was, heartless, and, retrograde, and, grammatically, incorrect, on, countless, levels, !, How, can, you, be, so, blind, ?, Our, republic, is, fragile, and, that, thing, Donald, Trump, did, could, be, the, very, thing, that, destroys, it, !, My, heart, is, racing, !, I, feel, sick, !, I, need, some, antacid, !, I, must, immediately, check, the, famous, poll, aggregator, that, everyone, relies, on, to, stay, sane, during, election, years, ?, ?, ...]",100
23,"[., And, they, shall, claim, the, city.For, weeks, the, unsuspecting, metropolis, will, be, ravaged, by, the, thick-necked, ,, soft-handed, followers, cloaked, in, their, red, and, vomit-stained, royal, blue, ,, the, streets, awash, with, urine, and, Natty, Light, from, Rogers, Park, to, Chinatown.Together, in, arms, ,, these, supporters, shall, make, public, transportation, a, thing, of, the, past, as, thousands, of, innocents, attempt, to, flee, too, late, ., The, devastation, of, any, ill-maintained, structures, in, the, way, of, their, victorious, rampage, shall, exceed, hundreds, of, landlords, ?, ?, ?, abilities, to, get, it, taken, care, of.Whispers, of, 2003, shall, be, brutally, stifled, ...]",100
24,"[I, knew, I, had, to, do, good, things, for, other, people, and, not, for, myself.That, ?, ?, ?, s, when, I, knew, you, ,, Sarah, Lawrence, ,, were, right, for, me, ,, my, darling.Some, of, my, qualifications, are, :, service, ,, leadership, ,, watched, kissing, videos, on, Youtube, ,, academics, ,, play, cello, ,, older, brother, who, told, me, what, girls, like, and, how, to, apply, deodorant, ,, Spanish, ,, SAT, scores, ,, decent, text-er, ,, sports, ,, allowance, from, chores, for, buying, flowers, or, a, little, plastic, ring, ,, Boy, Scout, ,, sportsmanship, when, playing, sports, ,, flexible, curfew, ...]",100
25,"[problems, into, some, kind, of, benefit, for, our, clients, ,, but, the, only, thing, we, ?, ?, ?, ve, come, up, with, so, far, is, the, idea, that, you, should, ?, ?, ?, do, something, that, scares, you, every, day, ,, ?, ?, ?, which, is, very, easy, to, do, here, ., We, live, in, constant, fear, of, being, buried, alive, beneath, a, pile, of, asbestos-laden, rubble, ,, and, all, of, the, rats, in, our, building, are, covered, in, bulbous, tumors, ., Maybe, one, of, them, will, inspire, the, shape, of, your, new, logo, ?, But, as, an, advertising, agency, ...]",100
26,"[., That, is, what, a, return, is, ,, essentially.Logical, PositivismAs, long, as, we, can, verify, your, return, using, physics, or, chemistry, ,, we, ?, ?, ?, re, fine, with, it.PresentismNo, past, or, future, returns, ,, only, present, ones.ReductionismA, return, is, nothing, over, and, above, the, item, being, returned, ,, the, persons, involved, ,, and, the, act, of, giving, back, the, merchandise, ., What, else, would, a, return, be, ?, Some, special, fairy, dust, ?, Nonsense.Non-CognitivismWhen, you, return, something, ,, what, you, are, really, doing, is, just, making, an, emotional, ejaculation, to, effect, that, you, do, not, like, what, you, purchased, ...]",100
27,"[It, tasted, like, the, Vanilla, Silk, my, mom, drinks, ., Not, bad, on, cereal, if, there, ?, ?, ?, s, no, milk, around.Milk, shot, out, of, my, breasts, onto, the, black, bedspread, as, I, screamed, in, pleasure., ?, ?, ?, Don, ?, ?, ?, t, worry, about, that, ,, ?, ?, ?, Kurt, said, ., ?, ?, ?, I, make, enough, money, that, I, can, hire, my, mom, ., She, comes, every, day, to, clean, when, I, ?, ?, ?, m, not, around, or, when, she, ?, ?, ?, s, not, too, much, of, a, bitch., ?, ?, ?, Afterwards, ...]",100
28,"[9, ., ?, ?, ?, For, the, record, :, On, Valentine, ?, ?, ?, s, day, I, give, Mary, a, string, of, pearls, ;, she, gives, me, a, dish, ., I, like, china, but, would, have, preferred, a, suit, of, underdrawers, with, hearts, on, it., ?, ?, ?, The, Great, Martini, ,, you, have, never, driven, your, child, to, a, ?, ?, ?, Magic, the, Gathering, ?, ?, ?, convention.10, ., When, he, contemplates, getting, divorced, ,, he, wrote, ,, ?, ?, ?, I, am, afraid, of, living, in, hotels, and, eating, in, cafeterias, ,, and, this, seems, to, reflect, ...]",100
29,"[., Say, we, create, two, separate, bills, :, one, strictly, for, food, and, the, other, for, alcohol, ., We, split, those, up, according, to, how, many, people, partook, of, either, category.JACOB, :, That, ?, ?, ?, s, not, a, terrible, idea.ETHAN, :, Perfect, ., I, owe, $, 15, for, my, drinks, ., And, you, know, what, ?, I, might, have, that, much, cash, on, me.CHARLOTTE, :, Wait, ., I, ?, ?, ?, m, placing, a, moratorium, on, debate, for, the, time, being, ., We, haven, ?, ?, ?, t, factored, in, the, tip, ., We, need, to, make, sure, that, ...]",100
30,"[we, had, it, ., If, you, reminded, them, all, earnest, that, it, starts, at, sundown, when, handing, over, your, forged, note, from, home, I, swear, they, ?, ?, ?, d, believe, anything.Rosh, B, ?, ?, ?, Shevat, ,, the, Festival, of, LightsA, joyous, ,, vernal, frankenholiday, that, ,, through, the, miracle, of, the, lunisolar, calendar, ,, always, falls, the, Monday, ,, Tuesday, ,, and, Wednesday, following, spring, break, ., We, ?, ?, ?, d, never, have, got, away, with, it, in, the, age, of, Wikipedia.The, Harvest, Festival, of, Makar, SankrantiCribbed, in, its, entirety, from, the, 1983, World, Book, Encyclopedia, entry, ...]",100
31,"[state, ,, she, appointed, an, ?, ?, ?, innovation, adviser, ?, ?, ?, and, created, an, ?, ?, ?, innovation, award, for, the, empowerment, of, women, and, girls, ,, ?, ?, ?, ?, ?, ?, and, I, ?, ?, ?, m, pretty, sure, he, was, talking, about, Hillary, Clinton.I, went, to, college, with, Ben, Schreckinger, ,, and, he, seemed, like, a, bright, guy, then, ,, so, I, trust, him, now.But, no, matter, who, you, trust, ,, cable, news, anchors, this, year, have, devoted, uncountable, minutes, of, coverage, to, racism, allegations, against, Mr., Trump, ., While, on, the, other, hand, ,, ...]",100
32,"[Africa, is, incontinence, and, I, believe, Arctica, is, as, well, ., I, believe, that, ?, ?, ?, s, what, they, ?, ?, ?, re, called, ,, I, believe, that, ?, ?, ?, s, right, ,, and, in, any, case, that, doesn, ?, ?, ?, t, matter, ,, does, it, ?, What, matters, is, that, this, election, is, not, a, binary, ., We, have, a, chance, to, take, a, deep, breath, and, choose, a, third, way, ,, choose, entrepreneurs, and, choose, the, light, of, freedom, ,, choose, a, different, color, than, the, two, primary, colors, you, ?, ?, ?, re, being, ...]",100
33,"[?, ?, ?, I, think, the, driver, was, more, than, drunk., ?, ?, ?, -, -Driver, :, H.L, ., Mencken, ?, ?, ?, Didn, ?, ?, ?, t, obey, traffic, laws., ?, ?, ?, -, -Driver, :, Ayn, Rand, ?, ?, ?, Waited, until, Surge, to, pick, me, up., ?, ?, ?, -, -Driver, :, Dan, Brown, ?, ?, ?, Kept, hitting, plotholes., ?, ?, ?, At, length, ,, the, wished, for, day, came, ., The, girls, arrived, at, the, ball, to, find, in, Mr., Bingley, all, that, was, promising, :, a, handsome, and, amiable, man, ,, with, happy, manners, ...]",100
34,"[former, president, and, his, intimidating, security, detail, came, to, her, home, with, a, peace, offering, and, she, told, him, off, ,, you, guys, ., Eliza, Hamilton, would, not, be, intimidated, or, appeased, ., (, See, Ron, Chernow, ?, ?, ?, s, book, ,, Alexander, Hamilton, ,, for, details, of, this, juicy, story, ., ), Some, call, Eliza, weak, for, defending, her, husband, even, after, his, death, when, ,, of, all, people, in, the, world, ,, she, had, greatest, cause, to, be, angry, beyond, repair, ., But, defending, Alexander, and, being, deeply, angry, with, or, hurt, by, him, were, not, mutually, ...]",100
35,"[loser, /, a, dummie, /, pathetic, /, sad, /, boring, /, ridiculous, /, irrelevant, /, truly, weird, /, all, talk, and, no, action, /, unacceptable, /, underachieving, /, drooling, /, dopey, /, sleepy, /, not, looking, smart, /, deeply, troubled, /, divided, /, incompetent, /, neurotic, /, no, longer, credible, /, a, joke.As, news, of, the, game-changing, health, crisis, /, revealed, tax, returns, /, failure, to, smile, broke, ,, ten, million, Americans, /, residents, of, Flint, ,, Michigan, /, 400-pound, DNC, hacker, sitting, on, a, bed, /, the, cast, of, Broad, City, /, some, guy, with, a, bumper, sticker, that, ...]",100
36,"[The, field, in, Pennsylvania, is, a, symbol, of, grass, and, dirt, ., It, works, just, as, well, as, a, projection, as, a, reality, ., So, if, the, planes, were, real, ,, but, the, things, they, crashed, into, were, holograms, ,, why, ?, ?, ?, d, the, planes, explode, ?, Airline, food, ,, obviously.-, -, Conspiracy, Claim, :, Insider, trading, involving, United, Airlines, and, American, Airlines, ,, the, airlines, involved, in, the, attacks, ,, and, certain, defense, contractors, proves, that, there, was, extensive, foreknowledge, regarding, the, attacks.Debunking, Claim, :, The, trading, irregularities, leading, up, to, 9/11, have, been, explained, as, unrelated, ...]",100
37,"[?, ?, s, Day, but, then, he, fin, ?, ?, ?, ly, wakes, the, fuck, up, ?, ?, ?, cause, now, his, stomach, ?, ?, ?, s, stahtin, ?, ?, ?, tah, growl, n, ?, ?, ?, he, needs, tah, eat, some, food, fahr, ?, ?, ?, is, fuckin, ?, ?, ?, hangovah, ., So, he, digs, himself, outtah, his, snow, mound, n, ?, ?, ?, he, goes, n, ?, ?, ?, he, stumbles, on, ovah, tah, the, neah, ?, ?, ?, est, street, cohrnah, tah, get, his, food, but, then, it, tuhrns, out, that, the, DD, is, FUCKIN, ?, ...]",100
38,"[all, ., Not, one, bit.LORELAI, (, sighing, ), :, Ripley, !, From, Alien, !, Sigourney, Weaver, in, her, break, out, role, !, I, alway, knew, all, that, studying, was, no, good, ., Reading, the, Tom, Hardy, Boys, didn, ?, ?, ?, t, get, you, ready, for, an, alien, invasion, ,, did, it, ?, RORY, :, Well, ,, no, ,, but, a, lot, of, literature, features, themes, of, alienation, and, that, ?, ?, ?, s, pretty, close, ,, right, ?, [, LORELAI, lights, up, ,, the, coffee, maker, is, working, !, She, smiles, ,, pats, the, coffee, maker, and, jumps, up, ...]",100
39,"[a, Friday, morning, ., Voila, !, You, ?, ?, ?, ve, just, won, a, disruption-free, block, of, writing, time, ., Early, Bird, Fellows, enjoy, use, of, a, dusty, basement, office, with, a, vintage, green-screen, computer, that, rumbles, plaintively, through, its, forty-five, minute, start-up, time, ., The, office, will, be, inexplicably, filled, with, crushed, leaves, and, boxes, of, books, belonging, to, an, adjunct, instructor, who, died, five, years, ago, ., As, you, wait, for, the, computer, to, boot, up, ,, look, through, the, dead, professor, ?, ?, ?, s, books, ,, and, wonder, :, is, his, ghost, trapped, in, the, machine, ...]",100
40,"[charged, a, gratuity, for, leaving, her, card, overnight, ., (, This, was, an, accident, ,, Stephan, later, said, ., ), Lexi, also, grabbed, the, boots, she, ?, ?, ?, d, left, behind, ., She, ?, ?, ?, d, slid, them, off, beneath, Whitney, ?, ?, ?, s, body, as, Lexi, was, struggling, to, get, away, ., They, were, soaked, in, blood, ., (, ?, ?, ?, We, called, them, the, Sticky, Boots, ., I, picked, ?, ?, ?, em, up, ,, and, Shira, took, a, rag, to, them, ,, ?, ?, ?, said, Stephan, ., ), Lexi, went, sock-footed, the, ...]",100
41,"[distinct, ways, ., ?, ?, ?, My, lawyer, heard, about, it, and, called, me, immediately, ., He, told, me, ,, ?, ?, ?, Don, ?, ?, ?, t, talk, to, anyone, ., You, don, ?, ?, ?, t, want, to, give, anyone, ammunition, to, sue, you., ?, ?, ?, We, went, through, a, lot, of, red, tape, ,, with, L, &, I, and, with, the, insurance, companies, ., They, acted, like, we, ?, ?, ?, d, contributed, to, what, happened, ,, but, this, could, ?, ?, ?, ve, happened, anywhere, ., It, was, a, random, occurrence, ,, and, it, was, ...]",100
42,"[fact, ,, pumpkin, flavored, ., It, is, actually, pumpkin-pie, flavored, ., Pumpkin, pie, is, a, common, delicacy, served, at, the, second, fall, holiday, ,, Where, We, Eat, Starch, and, Ponder, our, Debt, and, Fight, Day, ,, also, known, as, ?, ?, ?, Thanksgiving., ?, ?, ?, For, many, Americans, ,, the, requirement, of, all, things, to, taste, like, a, specific, type, of, pie, made, of, a, pur, ?, ?, ed, gourd, and, sugar, is, a, successful, defense, tactic, against, circadian, disorientation, ., Why, is, there, no, Peach, Spice, Latt, ?, ?, ?, Because, when, peaches, are, in, season, you, can, ...]",100
43,"[and, daughter, ., I, need, to, spend, more, time, with, them, ., They, ?, ?, ?, re, getting, older, and, just, starting, to, get, into, sports, and, dance, ., By, walking, away, from, this, eventually, ,, I, can, awkwardly, try, to, form, a, relationship, with, them, after, they, ?, ?, ?, ve, moved, away, for, college, ., No, parent, should, be, denied, the, chance, to, go, from, stranger, to, acquaintance, in, their, adult, children, ?, ?, ?, s, lives.And, don, ?, ?, ?, t, get, me, STARTED, on, how, this, is, affecting, my, relationship, with, my, wife, !, I, ?, ...]",100
44,"[?, ?, 11, ., ?, ?, ?, The, Shining, City, ?, ?, ?, s, Off, the, Pill, ?, ?, ?, 12, ., ?, ?, ?, $, 27.00, (, Bernie, ?, ?, ?, s, Song, ), ?, ?, ?, 13, ., ?, ?, ?, The, Song, Where, We, Make, It, Clear, That, We, ?, ?, ?, re, All, Feminists, ?, ?, ?, 14, ., ?, ?, ?, Seriously, ,, It, ?, ?, ?, s, Important, to, Us, That, You, Know, That, ?, ?, ?, 15, ., ?, ?, ?, We, ?, ?, ?, re, Feminists, ?, ?, ?, 16, ., ?, ...]",100
45,"[?, ?, ?, an, obvious, memento, mori, ., We, all, have, an, end, date, ,, your, work, declares, ,, but, ?, ?, ?, we, know, neither, the, day, nor, the, hour., ?, ?, ?, Every, row, in, the, cosmic, spreadsheet, of, the, universe, ends, in, a, question, mark, that, not, even, our, modern-day, soothsayers, ,, the, business, analysts, on, floor, 7, ,, can, answer, until, it, has, already, come, to, pass.When, faced, with, such, perfection, I, admit, I, was, eager, to, find, some, fault, ., My, gaze, came, to, rest, on, the, first, column, ,, ?, ?, ?, Item, id., ...]",100
46,"[?, and, where, that, puts, me, in, terms, of, traditional, beauty, standards, ., In, their, positions, ,, I, know, that, I, wouldn, ?, ?, ?, t, :, I, seem, to, wield, all, disturbing, critiques, of, the, physical, variety, against, myself.The, chemical, treatments, that, my, relatives, forced, upon, my, hair, when, I, was, a, young, girl, ultimately, destroyed, it, ., Years, later, it, grew, back, jagged, and, angry, ,, broke, off, in, little, pieces, when, touched, :, no, longer, cotton, candy, but, salt, ,, or, snow, ., But, the, fact, that, it, is, slowly, healing, is, undeniable, ., 1, ., The, ...]",100
47,"[that, his, own, self-worth, is, defined, by, his, ability, to, train, Pok, ?, ?, mon, ., Could, this, toxic, co-dependence, be, the, root, of, his, anxieties, ?, August, 21, ,, 2016Today, ?, ?, ?, s, session, was, a, troubling, one, ., After, a, grueling, multi-week, trek, to, the, gym, in, Saffron, City, ,, Mr., Ketchum, returned, to, Pallet, Town, ,, defeated, ., Under, his, breath, ,, he, muttered, with, eyes, glazed, over, ,, ?, ?, ?, got, ta, catch, ?, ?, ?, em, all., ?, ?, ?, It, seems, his, need, to, catch, all, of, them, is, a, compulsion, ,, ...]",100
48,"[him, too, ,, she, was, impressed, to, see, ,, for, this, was, not, always, the, case, ., In, fact, ,, a, rare, and, special, treat, ,, like, breakfast, for, dinner, or, a, goldfish, that, lives, to, see, a, year.Speaking, of, breakfast, ,, that, wasn, ?, ?, ?, t, quite, what, they, were, having, on, Halsted, but, almost, ?, ?, ?, a, cousin, of, breakfast, ,, so, brunch., ?, ?, ?, Hello, ,, ?, ?, ?, he, said, as, he, stood, over, the, table, pointing, to, a, chair, ., ?, ?, ?, That, for, me, ?, LOL., ?, ?, ?, Out, ...]",100
