|0|code
10|[here, ,, madam, ,, but, we, ca, n't, allow, you, to, pay, ., Set, right, down, there, ,, mum, ,, and, do, n't, you, be, the, least, uneasy, ., Make, yourself, just, as, free, as, if, you, was, in, your, own, turn-out, ., '', Within, two, minutes, ,, three, gentlemen, ,, two, fat, women, ,, and, a, couple, of, children, ,, entered, ., ``, Come, right, along, ,, friends, ,, '', said, Col., Jack, ;, ``, do, n't, mind, us, ., This, is, a, free, blow-out, ., '', Then, he, whispered, to, Col., Jim, ,, ``, New, York, ai, n't, ...]|1
11|[at, last, one, of, the, proprietors, took, me, aside, ,, with, a, charity, I, still, remember, with, considerable, respect, ,, and, gave, me, an, opportunity, to, resign, my, berth, and, so, save, myself, the, disgrace, of, a, dismissal, ., For, a, time, I, wrote, literary, screeds, for, the, Golden, Era, ., C., H., Webb, had, established, a, very, excellent, literary, weekly, called, the, Californian, ,, but, high, merit, was, no, guaranty, of, success, ;, it, languished, ,, and, he, sold, out, to, three, printers, ,, and, Bret, Harte, became, editor, at, $, 20, a, week, ,, and, I, was, employed, ...]|1
12|[like, so, many, well-submerged, wheels, ., But, the, porpoises, wheeled, themselves, away, ,, and, then, we, were, thrown, upon, our, own, resources, ., It, did, not, take, many, minutes, to, discover, that, the, sun, was, blazing, like, a, bonfire, ,, and, that, the, weather, was, of, a, melting, temperature, ., It, had, a, drowsing, effect, ,, too, ., In, one, place, we, came, upon, a, large, company, of, naked, natives, ,, of, both, sexes, and, all, ages, ,, amusing, themselves, with, the, national, pastime, of, surf-bathing, ., Each, heathen, would, paddle, three, or, four, hundred, yards, out, to, sea, ,, ...]|1
13|[), aged, 40, ;, his, wife, ,, ``, aunt, Jinny, ,, '', aged, 30, ,, ``, Young, Miss, '', Emily, Hawkins, ,, ``, Young, Mars, '', Washington, Hawkins, and, ``, Young, Mars, '', Clay, ,, the, new, member, of, the, family, ,, ranged, themselves, on, a, log, ,, after, supper, ,, and, contemplated, the, marvelous, river, and, discussed, it, ., The, moon, rose, and, sailed, aloft, through, a, maze, of, shredded, cloud-wreaths, ;, the, sombre, river, just, perceptibly, brightened, under, the, veiled, light, ;, a, deep, silence, pervaded, the, air, and, was, emphasized, ,, at, intervals, ,, rather, than, broken, ...]|1
14|[three, step, ,, shaven, ,, curled, and, perfumed, after, his, usual, exquisite, fashion, ., ``, What, 's, jolly, ?, '', asked, Philip, ,, looking, out, upon, the, dreary, and, monotonous, waste, through, which, the, shaking, steamboat, was, coughing, its, way, ., ``, Why, ,, the, whole, thing, ;, it, 's, immense, I, can, tell, you, ., I, would, n't, give, that, to, be, guaranteed, a, hundred, thousand, cold, cash, in, a, year, 's, time, ., '', ``, Where, 's, Mr, ., Brown, ?, '', ``, He, is, in, the, saloon, ,, playing, poker, with, Schaick, and, that, long, haired, party, ...]|1
15|[to, country-bred, Washington, Hawkins, ., St., Louis, was, a, greater, city, ,, but, its, floating, ., population, did, not, hail, from, great, distances, ,, and, so, it, had, the, general, family, aspect, of, the, permanent, population, ;, but, Washington, gathered, its, people, from, the, four, winds, of, heaven, ,, and, so, the, manners, ,, the, faces, and, the, fashions, there, ,, presented, a, variety, that, was, infinite, ., Washington, had, never, been, in, ``, society, '', in, St., Louis, ,, and, he, knew, nothing, of, the, ways, of, its, wealthier, citizens, and, had, never, inspected, one, of, their, dwellings, ., ...]|1
16|[out, ., I, never, want, to, pass, through, such, a, time, again, ., Poor, dear, Francois, --, which, leg, did, he, break, ,, Mrs, ., Oreille, !, '', Mrs, ., O., --, '', It, was, his, right, hand, hind, leg, ., Jump, down, ,, Francois, dear, ,, and, show, the, ladies, what, a, cruel, limp, you, 've, got, yet, ., '', Francois, demurred, ,, but, being, coaxed, and, delivered, gently, upon, the, floor, ,, he, performed, very, satisfactorily, ,, with, his, ``, right, hand, hind, leg, '', in, the, air, ., All, were, affected, --, even, Laura, --, but, hers, ...]|1
17|[friend, tells, me, ., A, bold, onslaught, is, worth, trying, ., Go, for, a, suspension, of, the, rules, !, You, will, find, we, can, swing, a, two-thirds, vote, --, I, am, perfectly, satisfied, of, it, ., The, Lord, 's, truth, will, prevail, ., ``, DILWORTHY, ., '', Mr., Buckstone, had, reported, the, bills, from, his, committee, ,, one, by, one, ,, leaving, the, bill, to, the, last, ., When, the, House, had, voted, upon, the, acceptance, or, rejection, of, the, report, upon, all, but, it, ,, and, the, question, now, being, upon, its, disposal, --, Mr., Buckstone, begged, that, the, ...]|1
18|[,, thus, pursued, ,, lost, her, reason, ,, was, beside, herself, with, fear, ,, and, that, her, wrongs, preyed, upon, her, mind, until, she, was, no, longer, responsible, for, her, acts, ?, I, turn, away, my, head, as, one, who, would, not, willingly, look, even, upon, the, just, vengeance, of, Heaven, ., (, Mr., Braham, paused, as, if, overcome, by, his, emotions, ., Mrs., Hawkins, and, Washington, were, in, tears, ,, as, were, many, of, the, spectators, also, ., The, jury, looked, scared, ., ), ``, Gentlemen, ,, in, this, condition, of, affairs, it, needed, but, a, spark, --, I, ...]|1
19|[back, to, Smiley, ,, and, says, ,, very, deliberate, ,, 'Well, ,, ', he, says, ,, 'I, do, n't, see, no, pints, about, that, frog, that, 's, any, better'n, any, other, frog, ., ', ``, 'Maybe, you, do, n't, ,, ', Smiley, says, ., 'Maybe, you, understand, frogs, and, maybe, you, do, n't, understand, 'em, ;, maybe, you, 've, had, experience, ,, and, maybe, you, ai, n't, only, a, amature, ,, as, it, were, ., Anyways, ,, I, 've, got, my, opinion, ,, and, I, 'll, resk, forty, dollars, the, he, can, outjump, any, frog, in, Calaveras, County, ., ', ...]|1
20|[to, have, seen, how, she, would, glare, on, him, a, minute, ,, and, then, look, up, at, me, in, her, pleading, way, ,, and, then, turn, and, for, the, next, five, minutes, search, the, jury, 's, faces, ,, and, by, and, by, drop, her, face, in, her, hands, for, just, a, little, while, as, if, she, was, most, ready, to, give, up, ;, but, out, she, 'd, come, again, directly, ,, and, be, as, live, and, anxious, as, ever, ., But, when, the, jury, announced, the, verdict, --, Not, Guilty, --, and, I, told, the, prisoner, he, was, acquitted, and, ...]|1
21|[come, meddlin, ', wid, you, ,, you, jist, make, 'em, walk, chalk, ;, do, n't, you, be, afeared, ,, ', he, say, ;, 'you, 's, 'mong, frens, now, ., ', ``, Well, ,, I, thinks, to, myse'f, ,, if, my, little, Henry, ever, got, a, chance, to, run, away, ,, he, 'd, make, to, de, Norf, ,, o, ', course, ., So, one, day, I, comes, in, dah, whar, de, big, officers, was, ,, in, de, parlor, ,, an, ', I, drops, a, kurtchy, ,, so, ,, an, ', I, up, an, ', tole, 'em, 'bout, my, Henry, ,, dey, ...]|1
22|[,, the, Emperor-elect, ., The, facts, of, the, case, ,, as, nearly, as, our, reporter, could, determine, them, from, the, conflicting, statements, of, eye-witnesses, ,, were, about, as, follows, :, --, The, affair, was, an, election, row, ,, of, course, ., Nine-tenths, of, the, ghastly, butcheries, that, disgrace, the, city, nowadays, grow, out, of, the, bickerings, and, jealousies, and, animosities, engendered, by, these, accursed, elections, ., Rome, would, be, the, gainer, by, it, if, her, very, constables, were, elected, to, serve, a, century, ;, for, in, our, experience, we, have, never, even, been, able, to, choose, a, dog-pelter, without, celebrating, ...]|1
23|[,, ], Sr, W., --, Most, gracious, maisty, ,, 't, was, I, that, did, it, ,, but, indeed, it, was, so, poor, and, frail, a, note, ,, compared, with, such, as, I, am, wont, to, furnish, ,, yt, in, sooth, I, was, ashamed, to, call, the, weakling, mine, in, so, august, a, presence, ., It, was, nothing, --, less, than, nothing, ,, madam, --, I, did, it, but, to, clear, my, nether, throat, ;, but, had, I, come, prepared, ,, then, had, I, delivered, something, worthy, ., Bear, with, me, ,, please, your, grace, ,, till, I, can, make, amends, ...]|1
24|[``, It, 's, nice, --, make, a, man, ., '', The, artist, erected, a, man, in, the, front, yard, ,, that, resembled, a, derrick, ., He, could, have, stepped, over, the, house, ;, but, the, girl, was, not, hypercritical, ;, she, was, satisfied, with, the, monster, ,, and, whispered, :, ``, It, 's, a, beautiful, man, --, now, make, me, coming, along, ., '', Tom, drew, an, hour-glass, with, a, full, moon, and, straw, limbs, to, it, and, armed, the, spreading, fingers, with, a, portentous, fan, ., The, girl, said, :, ``, It, 's, ever, so, nice, --, I, wish, ...]|1
25|[--, that, was, all, that, made, me, come, ., '', ``, I, 'd, give, the, whole, world, to, believe, that, --, it, would, cover, up, a, power, of, sins, ,, Tom, ., I, 'd, 'most, be, glad, you, 'd, run, off, and, acted, so, bad, ., But, it, ai, n't, reasonable, ;, because, ,, why, did, n't, you, tell, me, ,, child, ?, '', ``, Why, ,, you, see, ,, when, you, got, to, talking, about, the, funeral, ,, I, just, got, all, full, of, the, idea, of, our, coming, and, hiding, in, the, church, ,, and, I, could, n't, ...]|1
26|[they, call, lucifer, matches, ., I, tell, you, ,, many, 's, the, time, I, wished, I, had, some, when, I, was, in, there, before, ., '', A, trifle, after, noon, the, boys, borrowed, a, small, skiff, from, a, citizen, who, was, absent, ,, and, got, under, way, at, once, ., When, they, were, several, miles, below, ``, Cave, Hollow, ,, '', Tom, said, :, ``, Now, you, see, this, bluff, here, looks, all, alike, all, the, way, down, from, the, cave, hollow, --, no, houses, ,, no, wood-yards, ,, bushes, all, alike, ., But, do, you, see, that, white, place, ...]|1
27|[How, could, I, think, otherwise, ?, Why, ,, look, here, !, Who, is, this, a, picture, of, on, the, wall, ?, Is, n't, that, a, brother, of, yours, ?, A., Oh, ,, yes, ,, yes, ,, yes, !, Now, you, remind, me, of, it, ;, that, was, a, brother, of, mine, ., That, 's, William, --, Bill, we, called, him, ., Poor, old, Bill, !, Q, ., Why, ?, Is, he, dead, ,, then, ?, A., Ah, !, well, ,, I, suppose, so, ., We, never, could, tell, ., There, was, a, great, mystery, about, it, ., Q, ., That, ...]|1
28|[these, dimensions, ;, footprint, resembles, the, mark, left, when, one, up-ends, a, barrel, in, the, snow, ;, the, color, of, the, elephant, ,, a, dull, white, ;, has, a, hole, the, size, of, a, plate, in, each, ear, for, the, insertion, of, jewelry, and, possesses, the, habit, in, a, remarkable, degree, of, squirting, water, upon, spectators, and, of, maltreating, with, his, trunk, not, only, such, persons, as, he, is, acquainted, with, ,, but, even, entire, strangers, ;, limps, slightly, with, his, right, hind, leg, ,, and, has, a, small, scar, in, his, left, armpit, caused, by, a, former, boil, ;, ...]|1
29|[five, miles, of, Heilbronn, ., The, train, was, just, starting, ,, so, we, jumped, aboard, and, went, tearing, away, in, splendid, spirits, ., It, was, agreed, all, around, that, we, had, done, wisely, ,, because, it, would, be, just, as, enjoyable, to, walk, DOWN, the, Neckar, as, up, it, ,, and, it, could, not, be, needful, to, walk, both, ways, ., There, were, some, nice, German, people, in, our, compartment, ., I, got, to, talking, some, pretty, private, matters, presently, ,, and, Harris, became, nervous, ;, so, he, nudged, me, and, said, :, ``, Speak, in, German, --, these, Germans, ...]|1
30|[he, ca, n't, find, it, ., He, makes, his, capture, ,, as, I, have, said, ;, it, is, generally, something, which, can, be, of, no, sort, of, use, to, himself, or, anybody, else, ;, it, is, usually, seven, times, bigger, than, it, ought, to, be, ;, he, hunts, out, the, awkwardest, place, to, take, hold, of, it, ;, he, lifts, it, bodily, up, in, the, air, by, main, force, ,, and, starts, ;, not, toward, home, ,, but, in, the, opposite, direction, ;, not, calmly, and, wisely, ,, but, with, a, frantic, haste, which, is, wasteful, of, his, strength, ;, ...]|1
31|[of, the, house, ,, and, up, the, spreading, eaves, and, along, the, fanciful, railings, of, the, shallow, porch, ,, are, elaborate, carvings, --, wreaths, ,, fruits, ,, arabesques, ,, verses, from, Scripture, ,, names, ,, dates, ,, etc, ., The, building, is, wholly, of, wood, ,, reddish, brown, in, tint, ,, a, very, pleasing, color, ., It, generally, has, vines, climbing, over, it, ., Set, such, a, house, against, the, fresh, green, of, the, hillside, ,, and, it, looks, ever, so, cozy, and, inviting, and, picturesque, ,, and, is, a, decidedly, graceful, addition, to, the, landscape, ., One, does, not, ...]|1
32|[that, very, moment, they, will, be, surprised, to, learn, that, I, 'm, away, off, yonder, in, India, somewhere, ., I, am, a, constant, surprise, to, people, ., They, are, always, saying, ,, ``, Yes, ,, he, was, in, Jerusalem, when, we, heard, of, him, last, ,, but, goodness, knows, where, he, is, now, ., '', Presently, the, Grandson, rose, to, leave, --, discovered, he, had, an, appointment, with, some, Emperor, ,, perhaps, ., He, did, his, graces, over, again, :, gripped, me, with, one, talon, ,, at, arm's-length, ,, pressed, his, hat, against, his, stomach, with, the, other, ,, bent, ...]|1
33|[--, she, is, beautiful, ,, but, only, to, such, as, know, her, ;, it, is, a, beauty, which, can, not, be, formulated, ,, but, it, is, there, ,, just, the, same, ., '', I, found, more, pleasure, in, contemplating, the, Old, Masters, this, time, than, I, did, when, I, was, in, Europe, in, former, years, ,, but, still, it, was, a, calm, pleasure, ;, there, was, nothing, overheated, about, it, ., When, I, was, in, Venice, before, ,, I, think, I, found, no, picture, which, stirred, me, much, ,, but, this, time, there, were, two, which, enticed, me, to, the, ...]|1
34|[hip, a, little, jewelled, sword, and, dagger, ;, dainty, buskins, on, his, feet, ,, with, red, heels, ;, and, on, his, head, a, jaunty, crimson, cap, ,, with, drooping, plumes, fastened, with, a, great, sparkling, gem, ., Several, gorgeous, gentlemen, stood, near, --, his, servants, ,, without, a, doubt, ., Oh, !, he, was, a, prince, --, a, prince, ,, a, living, prince, ,, a, real, prince, --, without, the, shadow, of, a, question, ;, and, the, prayer, of, the, pauper-boy, 's, heart, was, answered, at, last, ., Tom, 's, breath, came, quick, and, short, with, excitement, ,, and, his, ...]|1
35|[,, my, lord, the, King, !, in, thy, royal, compassion, grant, my, prayer, --, give, commandment, that, I, be, hanged, !, '', Tom, was, amazed, ., This, was, not, the, outcome, he, had, looked, for, ., ``, Odds, my, life, ,, a, strange, BOON, !, Was, it, not, the, fate, intended, thee, ?, '', ``, O, good, my, liege, ,, not, so, !, It, is, ordered, that, I, be, BOILED, ALIVE, !, '', The, hideous, surprise, of, these, words, almost, made, Tom, spring, from, his, chair, ., As, soon, as, he, could, recover, his, wits, he, cried, out, --, ``, ...]|1
36|[stubs, of, what, had, once, been, his, ears, ., The, King, 's, eye, burned, with, passion, ., He, said, --, ``, None, believe, in, me, --, neither, wilt, thou, ., But, no, matter, --, within, the, compass, of, a, month, thou, shalt, be, free, ;, and, more, ,, the, laws, that, have, dishonoured, thee, ,, and, shamed, the, English, name, ,, shall, be, swept, from, the, statute, books, ., The, world, is, made, wrong, ;, kings, should, go, to, school, to, their, own, laws, ,, at, times, ,, and, so, learn, mercy, ., '', Meantime, Miles, was, growing, sufficiently, tired, ...]|1
37|[boiler, deck, to, enjoy, the, envy, of, the, country, boys, on, the, bank, ., If, they, did, not, seem, to, discover, me, ,, I, presently, sneezed, to, attract, their, attention, ,, or, moved, to, a, position, where, they, could, not, help, seeing, me, ., And, as, soon, as, I, knew, they, saw, me, I, gaped, and, stretched, ,, and, gave, other, signs, of, being, mightily, bored, with, traveling, ., I, kept, my, hat, off, all, the, time, ,, and, stayed, where, the, wind, and, the, sun, could, strike, me, ,, because, I, wanted, to, get, the, bronzed, and, weather-beaten, look, ...]|1
38|[serve, under, a, non-association, captain, ;, but, this, proposition, was, declined, ., The, pilots, saw, that, they, would, be, backed, up, by, the, captains, and, the, underwriters, anyhow, ,, and, so, they, wisely, refrained, from, entering, into, entangling, alliances, ., As, I, have, remarked, ,, the, pilots, ', association, was, now, the, compactest, monopoly, in, the, world, ,, perhaps, ,, and, seemed, simply, indestructible, ., And, yet, the, days, of, its, glory, were, numbered, ., First, ,, the, new, railroad, stretching, up, through, Mississippi, ,, Tennessee, ,, and, Kentucky, ,, to, Northern, railway, centers, ,, began, to, divert, the, passenger, ...]|1
39|[very, much, his, superior, in, some, larger, aspects, ., James, was, a, retail, rascal, ;, Murel, ,, wholesale, ., James, 's, modest, genius, dreamed, of, no, loftier, flight, than, the, planning, of, raids, upon, cars, ,, coaches, ,, and, country, banks, ;, Murel, projected, negro, insurrections, and, the, capture, of, New, Orleans, ;, and, furthermore, ,, on, occasion, ,, this, Murel, could, go, into, a, pulpit, and, edify, the, congregation, ., What, are, James, and, his, half-dozen, vulgar, rascals, compared, with, this, stately, old-time, criminal, ,, with, his, sermons, ,, his, meditated, insurrections, and, city-captures, ,, and, his, majestic, following, ...]|1
40|[face, the, walks, and, driveways, of, the, cemetery, ;, and, when, one, moves, through, the, midst, of, a, thousand, or, so, of, them, and, sees, their, white, roofs, and, gables, stretching, into, the, distance, on, every, hand, ,, the, phrase, 'city, of, the, dead, ', has, all, at, once, a, meaning, to, him, ., Many, of, the, cemeteries, are, beautiful, ,, and, are, kept, in, perfect, order, ., When, one, goes, from, the, levee, or, the, business, streets, near, it, ,, to, a, cemetery, ,, he, observes, to, himself, that, if, those, people, down, there, would, live, as, neatly, while, ...]|1
41|[by, any, miracle, they, should, come, ., A, malicious, Quincy, paper, used, always, to, refer, to, this, town, ,, in, derision, as, 'Stavely, 's, Landing, ., ', Stavely, was, one, of, my, earliest, admirations, ;, I, envied, him, his, rush, of, imaginary, business, ,, and, the, display, he, was, able, to, make, of, it, ,, before, strangers, ,, as, he, went, flying, down, the, street, struggling, with, his, fluttering, coat, ., But, there, was, a, carpenter, who, was, my, chiefest, hero, ., He, was, a, mighty, liar, ,, but, I, did, not, know, that, ;, I, believed, everything, he, said, ...]|1
42|[I, 's, gwyne, to, do, :, I, 's, gwyne, to, set, down, here, and, listen, tell, I, hears, it, agin, ., '', So, he, set, down, on, the, ground, betwixt, me, and, Tom, ., He, leaned, his, back, up, against, a, tree, ,, and, stretched, his, legs, out, till, one, of, them, most, touched, one, of, mine, ., My, nose, begun, to, itch, ., It, itched, till, the, tears, come, into, my, eyes, ., But, I, das, n't, scratch, ., Then, it, begun, to, itch, on, the, inside, ., Next, I, got, to, itching, underneath, ., I, did, n't, know, ...]|1
43|['', ``, No, ., Did, n't, you, ?, '', ``, No, ., So, he, 's, got, his, share, o, ', the, cash, yet, ., '', ``, Well, ,, then, ,, come, along, ;, no, use, to, take, truck, and, leave, money, ., '', ``, Say, ,, wo, n't, he, suspicion, what, we, 're, up, to, ?, '', ``, Maybe, he, wo, n't, ., But, we, got, to, have, it, anyway, ., Come, along, ., '', So, they, got, out, and, went, in, ., The, door, slammed, to, because, it, was, on, the, careened, side, ;, and, in, a, half, second, ...]|1
44|[it, do, n't, fool, nobody, but, a, stranger, ;, but, Jack, ai, n't, no, stranger, ,, so, he, says, :, ``, YOU, give, him, a, chaw, ,, did, you, ?, So, did, your, sister, 's, cat, 's, grandmother, ., You, pay, me, back, the, chaws, you, 've, awready, borry, 'd, off'n, me, ,, Lafe, Buckner, ,, then, I, 'll, loan, you, one, or, two, ton, of, it, ,, and, wo, n't, charge, you, no, back, intrust, ,, nuther, ., '', ``, Well, ,, I, DID, pay, you, back, some, of, it, wunst, ., '', ``, Yes, ,, you, did, --, ...]|1
45|[me, ., '', ``, Dry, up, !, I, do, n't, want, to, hear, no, more, out, of, you, !, '', says, the, duke, ., ``, And, NOW, you, see, what, you, GOT, by, it, ., They, 've, got, all, their, own, money, back, ,, and, all, of, OURN, but, a, shekel, or, two, BESIDES, ., G'long, to, bed, ,, and, do, n't, you, deffersit, ME, no, more, deffersits, ,, long, 's, YOU, live, !, '', So, the, king, sneaked, into, the, wigwam, and, took, to, his, bottle, for, comfort, ,, and, before, long, the, duke, tackled, HIS, bottle, ;, and, ...]|1
46|[afternoon, ,, and, camped, on, a, piece, of, a, raft, we, found, ,, and, about, midnight, he, must, a, kicked, his, gun, in, his, dreams, ,, for, it, went, off, and, shot, him, in, the, leg, ,, and, we, wanted, him, to, go, over, there, and, fix, it, and, not, say, nothing, about, it, ,, nor, let, anybody, know, ,, because, we, wanted, to, come, home, this, evening, and, surprise, the, folks, ., ``, Who, is, your, folks, ?, '', he, says, ., ``, The, Phelpses, ,, down, yonder, ., '', ``, Oh, ,, '', he, says, ., And, after, ...]|1
47|[were, doing, very, well, ., I, meant, to, work, this, racket, more, and, more, ,, as, time, wore, on, ,, if, nothing, occurred, to, frighten, me, ., One, of, my, deepest, secrets, was, my, West, Point, --, my, military, academy, ., I, kept, that, most, jealously, out, of, sight, ;, and, I, did, the, same, with, my, naval, academy, which, I, had, established, at, a, remote, seaport, ., Both, were, prospering, to, my, satisfaction, ., Clarence, was, twenty-two, now, ,, and, was, my, head, executive, ,, my, right, hand, ., He, was, a, darling, ;, he, was, equal, to, anything, ...]|1
48|[will, the, man, say, ?, '', ``, What, will, he, say, ?, Forsooth, what, can, he, say, but, give, thanks, ?, '', ``, Thanks, for, what, ?, '', Her, face, was, filled, with, a, puzzled, surprise, :, ``, Verily, ,, thou, troublest, mine, understanding, with, strange, words, ., Do, ye, dream, that, one, of, his, estate, is, like, to, have, the, honor, twice, in, his, life, to, entertain, company, such, as, we, have, brought, to, grace, his, house, withal, ?, '', ``, Well, ,, no, --, when, you, come, to, that, ., No, ,, it, 's, an, even, bet, that, ...]|1
49|[must, not, be, ., You, must, go, ., '', ``, Ye, mean, well, ,, and, ye, speak, not, unwisely, ., But, it, were, shame, that, a, king, should, know, fear, ,, and, shame, that, belted, knight, should, withhold, his, hand, where, be, such, as, need, succor, ., Peace, ,, I, will, not, go, ., It, is, you, who, must, go, ., The, Church, 's, ban, is, not, upon, me, ,, but, it, forbiddeth, you, to, be, here, ,, and, she, will, deal, with, you, with, a, heavy, hand, an, word, come, to, her, of, your, trespass, ., '', It, was, ...]|1
50|[commu-, nity, is, to, be, favored, with, a, treat, of, un-, usual, interest, in, the, tournament, line, ., The, n, ames, of, the, artists, are, warrant, of, good, enterTemment, ., The, box-office, will, be, open, at, noon, of, the, 13th, ;, ad-, mission, 3, cents, ,, reserved, seatsh, 5, ;, pro-, ceeds, to, go, to, the, hospital, fund, The, royal, pair, and, all, the, Court, will, be, pres-, ent, ., With, these, exceptions, ,, and, the, press, and, the, clergy, ,, the, free, list, is, strict-, ly, susPended, ., Parties, are, hereby, warn-, ed, against, buying, tickets, of, speculators, ;, ...]|1
