,0,code
10,"[Parree, ., I, speaky, ze, Angleesh, pairfaitemaw, ., '', He, would, have, done, well, to, have, stopped, there, ,, because, he, had, that, much, by, heart, and, said, it, right, off, without, making, a, mistake, ., But, his, self-complacency, seduced, him, into, attempting, a, flight, into, regions, of, unexplored, English, ,, and, the, reckless, experiment, was, his, ruin, ., Within, ten, seconds, he, was, so, tangled, up, in, a, maze, of, mutilated, verbs, and, torn, and, bleeding, forms, of, speech, that, no, human, ingenuity, could, ever, have, gotten, him, out, of, it, with, credit, ., It, was, plain, enough, that, ...]",1
11,"[of, his, Premier, and, the, obedient, child, of, a, tyrannical, mother, ;, a, man, who, sits, upon, a, throne, --, the, beck, of, whose, finger, moves, navies, and, armies, --, who, holds, in, his, hands, the, power, of, life, and, death, over, millions, --, yet, who, sleeps, ,, sleeps, ,, eats, ,, eats, ,, idles, with, his, eight, hundred, concubines, ,, and, when, he, is, surfeited, with, eating, and, sleeping, and, idling, ,, and, would, rouse, up, and, take, the, reins, of, government, and, threaten, to, be, a, sultan, ,, is, charmed, from, his, purpose, by, wary, Fuad, Pacha, with, ...]",1
12,"[there, were, blue, and, silver, ,, and, green, and, gold, ,, and, pink, and, black, ,, and, all, sorts, and, descriptions, of, stunning, and, startling, liveries, out, ,, and, I, almost, yearned, to, be, a, flunkey, myself, ,, for, the, sake, of, the, fine, clothes, ., But, presently, the, Emperor, came, along, and, he, outshone, them, all, ., He, was, preceded, by, a, bodyguard, of, gentlemen, on, horseback, in, showy, uniforms, ,, his, carriage-horses, (, there, appeared, to, be, somewhere, in, the, remote, neighborhood, of, a, thousand, of, them, ,, ), were, bestridden, by, gallant-looking, fellows, ,, also, in, stylish, ...]",1
13,"[the, history, that, Lamartine, has, shed, such, cataracts, of, tears, over, ., But, that, man, never, could, come, within, the, influence, of, a, subject, in, the, least, pathetic, without, overflowing, his, banks, ., He, ought, to, be, dammed, --, or, leveed, ,, I, should, more, properly, say, ., Such, is, the, history, --, not, as, it, is, usually, told, ,, but, as, it, is, when, stripped, of, the, nauseous, sentimentality, that, would, enshrine, for, our, loving, worship, a, dastardly, seducer, like, Pierre, Abelard, ., I, have, not, a, word, to, say, against, the, misused, ,, faithful, girl, ,, and, would, ...]",1
14,"[any, proprietor, who, did, not, steal, his, stock, ;, still, other, filthy, dens, where, they, sold, groceries, --, sold, them, by, the, half-pennyworth, --, five, dollars, would, buy, the, man, out, ,, goodwill, and, all, ., Up, these, little, crooked, streets, they, will, murder, a, man, for, seven, dollars, and, dump, the, body, in, the, Seine, ., And, up, some, other, of, these, streets, --, most, of, them, ,, I, should, say, --, live, lorettes, ., All, through, this, Faubourg, St., Antoine, ,, misery, ,, poverty, ,, vice, ,, and, crime, go, hand, in, hand, ,, and, the, evidences, of, ...]",1
15,"[dark, complexions, ,, but, the, women, wear, no, headgear, but, a, flimsy, veil, like, a, gossamer, 's, web, ,, and, yet, are, exceedingly, fair, as, a, general, thing, ., Singular, ,, is, n't, it, ?, The, huge, palaces, of, Genoa, are, each, supposed, to, be, occupied, by, one, family, ,, but, they, could, accommodate, a, hundred, ,, I, should, think, ., They, are, relics, of, the, grandeur, of, Genoa, 's, palmy, days, --, the, days, when, she, was, a, great, commercial, and, maritime, power, several, centuries, ago, ., These, houses, ,, solid, marble, palaces, though, they, be, ,, are, in, ...]",1
16,"[;, in, relieving, distress, ,, whenever, and, wherever, he, found, it, ., His, heart, ,, his, hand, ,, and, his, purse, were, always, open, ., With, his, story, in, one, 's, mind, he, can, almost, see, his, benignant, countenance, moving, calmly, among, the, haggard, faces, of, Milan, in, the, days, when, the, plague, swept, the, city, ,, brave, where, all, others, were, cowards, ,, full, of, compassion, where, pity, had, been, crushed, out, of, all, other, breasts, by, the, instinct, of, self-preservation, gone, mad, with, terror, ,, cheering, all, ,, praying, with, all, ,, helping, all, ,, with, hand, and, ...]",1
17,"[We, have, had, a, bath, in, Milan, ,, in, a, public, bath-house, ., They, were, going, to, put, all, three, of, us, in, one, bath-tub, ,, but, we, objected, ., Each, of, us, had, an, Italian, farm, on, his, back, ., We, could, have, felt, affluent, if, we, had, been, officially, surveyed, and, fenced, in, ., We, chose, to, have, three, bathtubs, ,, and, large, ones, --, tubs, suited, to, the, dignity, of, aristocrats, who, had, real, estate, ,, and, brought, it, with, them, ., After, we, were, stripped, and, had, taken, the, first, chilly, dash, ,, we, discovered, that, ...]",1
18,"[--, so, long, continued, --, so, perfectly, cordial, and, hearty, ,, that, every, body, was, forced, to, join, in, ., There, was, no, resisting, it, ., Then, the, girl, took, a, gun, and, fired, it, ., We, stood, ready, to, count, the, astonishing, clatter, of, reverberations, ., We, could, not, say, one, ,, two, ,, three, ,, fast, enough, ,, but, we, could, dot, our, notebooks, with, our, pencil, points, almost, rapidly, enough, to, take, down, a, sort, of, short-hand, report, of, the, result, ., My, page, revealed, the, following, account, ., I, could, not, keep, up, ,, but, I, ...]",1
19,"[good, repair, ., The, peasants, and, their, children, were, idle, ,, as, a, general, thing, ,, and, the, donkeys, and, chickens, made, themselves, at, home, in, drawing-room, and, bed-chamber, and, were, not, molested, ., The, drivers, of, each, and, every, one, of, the, slow-moving, market-carts, we, met, were, stretched, in, the, sun, upon, their, merchandise, ,, sound, a, sleep, ., Every, three, or, four, hundred, yards, ,, it, seemed, to, me, ,, we, came, upon, the, shrine, of, some, saint, or, other, --, a, rude, picture, of, him, built, into, a, huge, cross, or, a, stone, pillar, by, the, road-side., ...]",1
20,"[tinted, mist, ,, and, curtains, her, ruin, and, her, desolation, from, our, view, ., One, ought, ,, indeed, ,, to, turn, away, from, her, rags, ,, her, poverty, and, her, humiliation, ,, and, think, of, her, only, as, she, was, when, she, sunk, the, fleets, of, Charlemagne, ;, when, she, humbled, Frederick, Barbarossa, or, waved, her, victorious, banners, above, the, battlements, of, Constantinople, ., We, reached, Venice, at, eight, in, the, evening, ,, and, entered, a, hearse, belonging, to, the, Grand, Hotel, d'Europe, ., At, any, rate, ,, it, was, more, like, a, hearse, than, any, thing, else, ,, though, ...]",1
21,"[fourteen, hundred, years, St., Mark, has, been, her, patron, saint, ., Every, thing, about, the, city, seems, to, be, named, after, him, or, so, named, as, to, refer, to, him, in, some, way, --, so, named, ,, or, some, purchase, rigged, in, some, way, to, scrape, a, sort, of, hurrahing, acquaintance, with, him, ., That, seems, to, be, the, idea, ., To, be, on, good, terms, with, St., Mark, ,, seems, to, be, the, very, summit, of, Venetian, ambition, ., They, say, St., Mark, had, a, tame, lion, ,, and, used, to, travel, with, him, --, and, every, where, that, ...]",1
22,"[the, fact, that, to, him, alone, the, state, permitted, a, public, funeral, in, all, that, season, of, terror, and, death, ., In, this, church, ,, also, ,, is, a, monument, to, the, doge, Foscari, ,, whose, name, a, once, resident, of, Venice, ,, Lord, Byron, ,, has, made, permanently, famous, ., The, monument, to, the, doge, Giovanni, Pesaro, ,, in, this, church, ,, is, a, curiosity, in, the, way, of, mortuary, adornment, ., It, is, eighty, feet, high, and, is, fronted, like, some, fantastic, pagan, temple, ., Against, it, stand, four, colossal, Nubians, ,, as, black, as, night, ,, dressed, ...]",1
23,"[high, honor, to, herself, ., Medicis, are, good, enough, for, Florence, ., Let, her, plant, Medicis, and, build, grand, monuments, over, them, to, testify, how, gratefully, she, was, wont, to, lick, the, hand, that, scourged, her, ., Magnanimous, Florence, !, Her, jewelry, marts, are, filled, with, artists, in, mosaic, ., Florentine, mosaics, are, the, choicest, in, all, the, world, ., Florence, loves, to, have, that, said, ., Florence, is, proud, of, it, ., Florence, would, foster, this, specialty, of, hers, ., She, is, grateful, to, the, artists, that, bring, to, her, this, high, credit, and, fill, her, coffers, with, foreign, ...]",1
24,"[of, us, prefer, not, to, run, this, risk, ., Therefore, ,, when, we, are, rested, ,, we, propose, to, go, in, a, French, steamer, to, Civita, and, from, thence, to, Rome, ,, and, by, rail, to, Naples, ., They, do, not, quarantine, the, cars, ,, no, matter, where, they, got, their, passengers, from, ., There, are, a, good, many, things, about, this, Italy, which, I, do, not, understand, --, and, more, especially, I, can, not, understand, how, a, bankrupt, Government, can, have, such, palatial, railroad, depots, and, such, marvels, of, turnpikes, ., Why, ,, these, latter, are, as, hard, as, ...]",1
25,"[into, the, military, ,, another, into, the, priesthood, ,, and, the, rest, into, the, shoe-making, business, ., They, keep, up, the, passport, system, here, ,, but, so, they, do, in, Turkey, ., This, shows, that, the, Papal, States, are, as, far, advanced, as, Turkey, ., This, fact, will, be, alone, sufficient, to, silence, the, tongues, of, malignant, calumniators, ., I, had, to, get, my, passport, vised, for, Rome, in, Florence, ,, and, then, they, would, not, let, me, come, ashore, here, until, a, policeman, had, examined, it, on, the, wharf, and, sent, me, a, permit, ., They, did, not, even, ...]",1
26,"[were, insects, ., The, statues, of, children, holding, vases, of, holy, water, were, immense, ,, according, to, the, tables, of, figures, ,, but, so, was, every, thing, else, around, them, ., The, mosaic, pictures, in, the, dome, were, huge, ,, and, were, made, of, thousands, and, thousands, of, cubes, of, glass, as, large, as, the, end, of, my, little, finger, ,, but, those, pictures, looked, smooth, ,, and, gaudy, of, color, ,, and, in, good, proportion, to, the, dome, ., Evidently, they, would, not, answer, to, measure, by, ., Away, down, toward, the, far, end, of, the, church, (, I, ...]",1
27,"[and, a, Freshman, from, the, Gladiatorial, College, !, A, long, series, of, brilliant, engagements, will, follow, ,, in, which, the, finest, talent, of, the, Empire, will, take, part, After, which, the, celebrated, Infant, Prodigy, known, as, ``, THE, YOUNG, ACHILLES, ,, '', will, engage, four, tiger, whelps, in, combat, ,, armed, with, no, other, weapon, than, his, little, spear, !, The, whole, to, conclude, with, a, chaste, and, elegant, GENERAL, SLAUGHTER, !, In, which, thirteen, African, Lions, and, twenty-two, Barbarian, Prisoners, will, war, with, each, other, until, all, are, exterminated, ., BOX, OFFICE, NOW, OPEN, ., Dress, Circle, One, Dollar, ...]",1
28,"[John, Lateran, ,, the, Campagna, ,, the, Appian, Way, ,, the, Seven, Hills, ,, the, Baths, of, Caracalla, ,, the, Claudian, Aqueduct, ,, the, Cloaca, Maxima, --, the, eternal, bore, designed, the, Eternal, City, ,, and, unless, all, men, and, books, do, lie, ,, he, painted, every, thing, in, it, !, Dan, said, the, other, day, to, the, guide, ,, ``, Enough, ,, enough, ,, enough, !, Say, no, more, !, Lump, the, whole, thing, !, say, that, the, Creator, made, Italy, from, designs, by, Michael, Angelo, !, '', I, never, felt, so, fervently, thankful, ,, so, soothed, ,, so, ...]",1
29,"[I, can, not, but, think, it, belongs, to, the, reviled, ``, Renaissance, ,, '', notwithstanding, I, believe, they, told, us, one, of, the, ancient, old, masters, painted, it, --, and, then, we, descended, into, the, vast, vault, underneath, ., Here, was, a, spectacle, for, sensitive, nerves, !, Evidently, the, old, masters, had, been, at, work, in, this, place, ., There, were, six, divisions, in, the, apartment, ,, and, each, division, was, ornamented, with, a, style, of, decoration, peculiar, to, itself, --, and, these, decorations, were, in, every, instance, formed, of, human, bones, !, There, were, shapely, arches, ,, built, wholly, ...]",1
30,"[in, this, --, my, judgment, errs, often, ,, just, as, is, the, case, with, other, men, 's, --, but, it, is, my, judgment, ,, be, it, good, or, bad, ., Just, here, I, will, mention, something, that, seems, curious, to, me, ., There, are, no, ``, Christ, 's, Churches, '', in, Rome, ,, and, no, ``, Churches, of, the, Holy, Ghost, ,, '', that, I, can, discover, ., There, are, some, four, hundred, churches, ,, but, about, a, fourth, of, them, seem, to, be, named, for, the, Madonna, and, St., Peter, ., There, are, so, many, named, for, Mary, that, ...]",1
31,"[every, street, ,, in, every, court, ,, in, every, alley, !, Such, masses, ,, such, throngs, ,, such, multitudes, of, hurrying, ,, bustling, ,, struggling, humanity, !, We, never, saw, the, like, of, it, ,, hardly, even, in, New, York, ,, I, think, ., There, are, seldom, any, sidewalks, ,, and, when, there, are, ,, they, are, not, often, wide, enough, to, pass, a, man, on, without, caroming, on, him, ., So, everybody, walks, in, the, street, --, and, where, the, street, is, wide, enough, ,, carriages, are, forever, dashing, along, ., Why, a, thousand, people, are, not, run, over, ...]",1
32,"[and, steam, ascended, thirty, miles, toward, the, firmament, ,, and, clouds, of, its, ashes, were, wafted, abroad, and, fell, upon, the, decks, of, ships, seven, hundred, and, fifty, miles, at, sea, !, I, will, take, the, ashes, at, a, moderate, discount, ,, if, any, one, will, take, the, thirty, miles, of, smoke, ,, but, I, do, not, feel, able, to, take, a, commanding, interest, in, the, whole, story, by, myself, ., They, pronounce, it, Pom-pay-e, ., I, always, had, an, idea, that, you, went, down, into, Pompeii, with, torches, ,, by, the, way, of, damp, ,, dark, stairways, ,, just, ...]",1
33,"[save, himself, ., After, browsing, among, the, stately, ruins, of, Rome, ,, of, Baiae, ,, of, Pompeii, ,, and, after, glancing, down, the, long, marble, ranks, of, battered, and, nameless, imperial, heads, that, stretch, down, the, corridors, of, the, Vatican, ,, one, thing, strikes, me, with, a, force, it, never, had, before, :, the, unsubstantial, ,, unlasting, character, of, fame, ., Men, lived, long, lives, ,, in, the, olden, time, ,, and, struggled, feverishly, through, them, ,, toiling, like, slaves, ,, in, oratory, ,, in, generalship, ,, or, in, literature, ,, and, then, laid, them, down, and, died, ,, happy, ...]",1
34,"[he, finally, straddled, the, top, ,, but, some, loose, stones, crumbled, away, and, fell, with, a, crash, into, the, court, within, ., There, was, instantly, a, banging, of, doors, and, a, shout, ., Denny, dropped, from, the, wall, in, a, twinkling, ,, and, we, retreated, in, disorder, to, the, gate, ., Xerxes, took, that, mighty, citadel, four, hundred, and, eighty, years, before, Christ, ,, when, his, five, millions, of, soldiers, and, camp-followers, followed, him, to, Greece, ,, and, if, we, four, Americans, could, have, remained, unmolested, five, minutes, longer, ,, we, would, have, taken, it, too, ., The, garrison, had, ...]",1
35,"[for, them, to, borrow, and, less, to, confiscate, ,, and, a, waste, of, barren, hills, and, weed-grown, deserts, ,, went, begging, for, a, good, while, ., It, was, offered, to, one, of, Victoria, 's, sons, ,, and, afterwards, to, various, other, younger, sons, of, royalty, who, had, no, thrones, and, were, out, of, business, ,, but, they, all, had, the, charity, to, decline, the, dreary, honor, ,, and, veneration, enough, for, Greece, 's, ancient, greatness, to, refuse, to, mock, her, sorrowful, rags, and, dirt, with, a, tinsel, throne, in, this, day, of, her, humiliation, --, till, they, came, to, this, ...]",1
36,"[,, and, one, artist, averaged, about, sixty-one, times, a, minute, ,, and, kept, it, up, during, the, whole, twenty-five, ., His, robe, filled, with, air, and, stood, out, all, around, him, like, a, balloon, ., They, made, no, noise, of, any, kind, ,, and, most, of, them, tilted, their, heads, back, and, closed, their, eyes, ,, entranced, with, a, sort, of, devotional, ecstacy, ., There, was, a, rude, kind, of, music, ,, part, of, the, time, ,, but, the, musicians, were, not, visible, ., None, but, spinners, were, allowed, within, the, circle, ., A, man, had, to, either, spin, or, ...]",1
37,"[Levant, Herald, --, and, there, are, generally, a, number, of, Greek, and, a, few, French, papers, rising, and, falling, ,, struggling, up, and, falling, again, ., Newspapers, are, not, popular, with, the, Sultan, 's, Government, ., They, do, not, understand, journalism, ., The, proverb, says, ,, ``, The, unknown, is, always, great, ., '', To, the, court, ,, the, newspaper, is, a, mysterious, and, rascally, institution, ., They, know, what, a, pestilence, is, ,, because, they, have, one, occasionally, that, thins, the, people, out, at, the, rate, of, two, thousand, a, day, ,, and, they, regard, a, newspaper, as, a, ...]",1
38,"[but, as, it, was, ,, we, were, at, liberty, to, go, and, come, when, and, where, we, pleased, ., Every, body, in, Constantinople, warned, us, to, be, very, careful, about, our, passports, ,, see, that, they, were, strictly, 'en, regle, ', ,, and, never, to, mislay, them, for, a, moment, :, and, they, told, us, of, numerous, instances, of, Englishmen, and, others, who, were, delayed, days, ,, weeks, ,, and, even, months, ,, in, Sebastopol, ,, on, account, of, trifling, informalities, in, their, passports, ,, and, for, which, they, were, not, to, blame, ., I, had, lost, my, passport, ,, ...]",1
39,"[the, Emperor, ,, attended, by, his, suite, arrayed, in, splendid, uniforms, ,, would, appear, and, walk, slowly, along, the, line, ,, bowing, to, some, ,, and, saying, two, or, three, words, to, others, ., At, the, moment, his, Majesty, appeared, ,, a, universal, ,, delighted, ,, enthusiastic, smile, ought, to, break, out, like, a, rash, among, the, passengers, --, a, smile, of, love, ,, of, gratification, ,, of, admiration, --, and, with, one, accord, ,, the, party, must, begin, to, bow, --, not, obsequiously, ,, but, respectfully, ,, and, with, dignity, ;, at, the, end, of, fifteen, minutes, the, Emperor, ...]",1
40,"[the, ignorant, that, no, crowned, head, of, my, acquaintance, has, a, soldier, any, where, about, his, house, or, his, person, ., Possibly, it, may, be, thought, that, our, party, tarried, too, long, ,, or, did, other, improper, things, ,, but, such, was, not, the, case, ., The, company, felt, that, they, were, occupying, an, unusually, responsible, position, --, they, were, representing, the, people, of, America, ,, not, the, Government, --, and, therefore, they, were, careful, to, do, their, best, to, perform, their, high, mission, with, credit, ., On, the, other, hand, ,, the, Imperial, families, ,, no, doubt, ,, considered, ...]",1
41,"[wit, :, that, Smyrna, becomes, a, melancholy, ruin, ,, and, Ephesus, is, rebuilt, ., What, would, the, prophecy-savans, say, ?, They, would, coolly, skip, over, our, age, of, the, world, ,, and, say, :, ``, Smyrna, was, not, faithful, unto, death, ,, and, so, her, crown, of, life, was, denied, her, ;, Ephesus, repented, ,, and, lo, !, her, candle-stick, was, not, removed, ., Behold, these, evidences, !, How, wonderful, is, prophecy, !, '', Smyrna, has, been, utterly, destroyed, six, times, ., If, her, crown, of, life, had, been, an, insurance, policy, ,, she, would, have, had, an, opportunity, to, ...]",1
42,"[can, be, imagined, ., I, am, glad, that, no, possible, combination, of, words, could, describe, them, ,, for, I, might, then, be, foolish, enough, to, attempt, it, ., At, ancient, Ayassalook, ,, in, the, midst, of, a, forbidding, desert, ,, we, came, upon, long, lines, of, ruined, aqueducts, ,, and, other, remnants, of, architectural, grandeur, ,, that, told, us, plainly, enough, we, were, nearing, what, had, been, a, metropolis, ,, once, ., We, left, the, train, and, mounted, the, donkeys, ,, along, with, our, invited, guests, --, pleasant, young, gentlemen, from, the, officers, ', list, of, an, American, man-of-war, ., ...]",1
43,"[them, to, sleep, with, the, dead, ., Then, the, seven, young, men, turned, them, away, from, their, homes, ,, and, the, strangers, shut, the, doors, upon, them, ., The, wanderers, marveled, greatly, ,, and, looked, into, the, faces, of, all, they, met, ,, as, hoping, to, find, one, that, they, knew, ;, but, all, were, strange, ,, and, passed, them, by, and, spake, no, friendly, word, ., They, were, sore, distressed, and, sad, ., Presently, they, spake, unto, a, citizen, and, said, ,, Who, is, King, in, Ephesus, ?, And, the, citizen, answered, and, said, ,, Whence, come, ye, that, ...]",1
44,"[yet, that, polite, dragoman, ,, Abraham, ,, came, bowing, in, and, apologizing, for, the, whole, affair, ,, on, account, of, the, unavoidable, confusion, of, getting, under, way, for, a, very, long, trip, ,, and, promising, to, do, a, great, deal, better, in, future, !, It, is, midnight, ,, now, ,, and, we, break, camp, at, six, in, the, morning, ., They, call, this, camping, out, ., At, this, rate, it, is, a, glorious, privilege, to, be, a, pilgrim, to, the, Holy, Land, ., We, are, camped, near, Temnin-el-Foka, --, a, name, which, the, boys, have, simplified, a, good, deal, ,, ...]",1
45,"[delicate, ,, the, entablature, ,, with, its, elaborate, sculpture, ,, looks, like, rich, stucco-work, ., But, when, you, have, gazed, aloft, till, your, eyes, are, weary, ,, you, glance, at, the, great, fragments, of, pillars, among, which, you, are, standing, ,, and, find, that, they, are, eight, feet, through, ;, and, with, them, lie, beautiful, capitals, apparently, as, large, as, a, small, cottage, ;, and, also, single, slabs, of, stone, ,, superbly, sculptured, ,, that, are, four, or, five, feet, thick, ,, and, would, completely, cover, the, floor, of, any, ordinary, parlor, ., You, wonder, where, these, monstrous, things, came, ...]",1
46,"[run, railways, by, our, large, cities, in, America, ;, in, Syria, they, curve, the, roads, so, as, to, make, them, run, by, the, meagre, little, puddles, they, call, ``, fountains, ,, '', and, which, are, not, found, oftener, on, a, journey, than, every, four, hours, ., But, the, ``, rivers, '', of, Pharpar, and, Abana, of, Scripture, (, mere, creeks, ,, ), run, through, Damascus, ,, and, so, every, house, and, every, garden, have, their, sparkling, fountains, and, rivulets, of, water, ., With, her, forest, of, foliage, and, her, abundance, of, water, ,, Damascus, must, be, a, wonder, of, wonders, ...]",1
47,"[my, stomach, ,, there, was, nothing, to, interfere, with, my, eating, it, --, there, was, always, room, for, more, ., I, enjoyed, myself, very, well, ., Syrian, travel, has, its, interesting, features, ,, like, travel, in, any, other, part, of, the, world, ,, and, yet, to, break, your, leg, or, have, the, cholera, adds, a, welcome, variety, to, it, ., We, left, Damascus, at, noon, and, rode, across, the, plain, a, couple, of, hours, ,, and, then, the, party, stopped, a, while, in, the, shade, of, some, fig-trees, to, give, me, a, chance, to, rest, ., It, was, the, hottest, ...]",1
48,"[us, had, other, peculiarities, ,, which, I, have, noticed, in, the, noble, red, man, ,, too, :, they, were, infested, with, vermin, ,, and, the, dirt, had, caked, on, them, till, it, amounted, to, bark, ., The, little, children, were, in, a, pitiable, condition, --, they, all, had, sore, eyes, ,, and, were, otherwise, afflicted, in, various, ways, ., They, say, that, hardly, a, native, child, in, all, the, East, is, free, from, sore, eyes, ,, and, that, thousands, of, them, go, blind, of, one, eye, or, both, every, year, ., I, think, this, must, be, so, ,, for, I, ...]",1
49,"[the, Young, Child, are, riding, and, Joseph, is, walking, alongside, ,, towering, high, above, the, little, donkey, 's, shoulders, ., But, really, ,, here, the, man, rides, and, carries, the, child, ,, as, a, general, thing, ,, and, the, woman, walks, ., The, customs, have, not, changed, since, Joseph, 's, time, ., We, would, not, have, in, our, houses, a, picture, representing, Joseph, riding, and, Mary, walking, ;, we, would, see, profanation, in, it, ,, but, a, Syrian, Christian, would, not, ., I, know, that, hereafter, the, picture, I, first, spoke, of, will, look, odd, to, me, ., We, could, ...]",1
50,"[walled, and, arched, pit, with, water, in, it, ,, and, this, pit, ,, one, tradition, says, ,, is, the, one, Joseph, 's, brethren, cast, him, into, ., A, more, authentic, tradition, ,, aided, by, the, geography, of, the, country, ,, places, the, pit, in, Dothan, ,, some, two, days, ', journey, from, here, ., However, ,, since, there, are, many, who, believe, in, this, present, pit, as, the, true, one, ,, it, has, its, interest, ., It, is, hard, to, make, a, choice, of, the, most, beautiful, passage, in, a, book, which, is, so, gemmed, with, beautiful, passages, as, the, ...]",1
