|0|code
22|[moment, ,, he, thought, of, praying, that, the, horrible, sympathy, that, existed, between, him, and, the, picture, might, cease, ., It, had, changed, in, answer, to, a, prayer, ;, perhaps, in, answer, to, a, prayer, it, might, remain, unchanged, ., And, yet, ,, who, ,, that, knew, anything, about, life, ,, would, surrender, the, chance, of, remaining, always, young, ,, however, fantastic, that, chance, might, be, ,, or, with, what, fateful, consequences, it, might, be, fraught, ?, Besides, ,, was, it, really, under, his, control, ?, Had, it, indeed, been, prayer, that, had, produced, the, substitution, ?, Might, there, not, ...]|2
23|[himself, ., Yes, ,, Basil, could, have, saved, him, ., But, it, was, too, late, now, ., The, past, could, always, be, annihilated, ., Regret, ,, denial, ,, or, forgetfulness, could, do, that, ., But, the, future, was, inevitable, ., There, were, passions, in, him, that, would, find, their, terrible, outlet, ,, dreams, that, would, make, the, shadow, of, their, evil, real, ., He, took, up, from, the, couch, the, great, purple-and-gold, texture, that, covered, it, ,, and, ,, holding, it, in, his, hands, ,, passed, behind, the, screen, ., Was, the, face, on, the, canvas, viler, than, before, ?, ...]|2
24|[and, scented, ,, pollen-laden, flowers, ;, of, aromatic, balms, and, of, dark, and, fragrant, woods, ;, of, spikenard, ,, that, sickens, ;, of, hovenia, ,, that, makes, men, mad, ;, and, of, aloes, ,, that, are, said, to, be, able, to, expel, melancholy, from, the, soul, ., At, another, time, he, devoted, himself, entirely, to, music, ,, and, in, a, long, latticed, room, ,, with, a, vermilion-and-gold, ceiling, and, walls, of, olive-green, lacquer, ,, he, used, to, give, curious, concerts, in, which, mad, gipsies, tore, wild, music, from, little, zithers, ,, or, grave, ,, yellow-shawled, Tunisians, plucked, at, the, strained, ...]|2
25|[at, him, and, smiled, ., ``, What, a, way, for, a, fashionable, painter, to, travel, !, A, Gladstone, bag, and, an, ulster, !, Come, in, ,, or, the, fog, will, get, into, the, house, ., And, mind, you, do, n't, talk, about, anything, serious, ., Nothing, is, serious, nowadays, ., At, least, nothing, should, be, ., '', Hallward, shook, his, head, ,, as, he, entered, ,, and, followed, Dorian, into, the, library, ., There, was, a, bright, wood, fire, blazing, in, the, large, open, hearth, ., The, lamps, were, lit, ,, and, an, open, Dutch, silver, spirit-case, stood, ,, with, ...]|2
26|[brain, and, reconstructed, themselves, there, with, terrible, distinctness, ., He, winced, at, the, memory, of, all, that, he, had, suffered, ,, and, for, a, moment, the, same, curious, feeling, of, loathing, for, Basil, Hallward, that, had, made, him, kill, him, as, he, sat, in, the, chair, came, back, to, him, ,, and, he, grew, cold, with, passion, ., The, dead, man, was, still, sitting, there, ,, too, ,, and, in, the, sunlight, now, ., How, horrible, that, was, !, Such, hideous, things, were, for, the, darkness, ,, not, for, the, day, ., He, felt, that, if, he, brooded, on, what, ...]|2
27|[of, those, characteristic, British, faces, that, ,, once, seen, ,, are, never, remembered, ;, and, her, husband, ,, a, red-cheeked, ,, white-whiskered, creature, who, ,, like, so, many, of, his, class, ,, was, under, the, impression, that, inordinate, joviality, can, atone, for, an, entire, lack, of, ideas, ., He, was, rather, sorry, he, had, come, ,, till, Lady, Narborough, ,, looking, at, the, great, ormolu, gilt, clock, that, sprawled, in, gaudy, curves, on, the, mauve-draped, mantelshelf, ,, exclaimed, :, ``, How, horrid, of, Henry, Wotton, to, be, so, late, !, I, sent, round, to, him, this, morning, on, chance, and, ...]|2
28|[were, dead, ., I, knew, nothing, of, you, but, the, pet, name, she, used, to, call, you, ., I, heard, it, to-night, by, chance, ., Make, your, peace, with, God, ,, for, to-night, you, are, going, to, die, ., '', Dorian, Gray, grew, sick, with, fear, ., ``, I, never, knew, her, ,, '', he, stammered, ., ``, I, never, heard, of, her, ., You, are, mad, ., '', ``, You, had, better, confess, your, sin, ,, for, as, sure, as, I, am, James, Vane, ,, you, are, going, to, die, ., '', There, was, a, horrible, moment, ., Dorian, ...]|2
29|[purpose, ,, how, interesting, he, would, be, !, I, should, like, to, know, some, one, who, had, committed, a, real, murder, ., '', ``, How, horrid, of, you, ,, Harry, !, '', cried, the, duchess, ., ``, Is, n't, it, ,, Mr., Gray, ?, Harry, ,, Mr., Gray, is, ill, again, ., He, is, going, to, faint, ., '', Dorian, drew, himself, up, with, an, effort, and, smiled, ., ``, It, is, nothing, ,, Duchess, ,, '', he, murmured, ;, ``, my, nerves, are, dreadfully, out, of, order, ., That, is, all, ., I, am, afraid, I, walked, too, far, ...]|2
30|[no, one, knew, who, he, was, ., He, had, often, told, the, girl, whom, he, had, lured, to, love, him, that, he, was, poor, ,, and, she, had, believed, him, ., He, had, told, her, once, that, he, was, wicked, ,, and, she, had, laughed, at, him, and, answered, that, wicked, people, were, always, very, old, and, very, ugly, ., What, a, laugh, she, had, !, --, just, like, a, thrush, singing, ., And, how, pretty, she, had, been, in, her, cotton, dresses, and, her, large, hats, !, She, knew, nothing, ,, but, she, had, everything, that, he, had, lost, ...]|2
31|[., GUIDO, That, oath, shall, make, me, marble, ., MORANZONE, Farewell, ,, boy, ,, Thou, wilt, not, see, me, till, the, time, is, ripe, ., GUIDO, I, pray, thou, comest, quickly, ., MORANZONE, I, will, come, When, it, is, time, ;, be, ready, ., GUIDO, Fear, me, not, ., MORANZONE, Here, is, your, friend, ;, see, that, you, banish, him, Both, from, your, heart, and, Padua, ., GUIDO, From, Padua, ,, Not, from, my, heart, ., MORANZONE, Nay, ,, from, thy, heart, as, well, ,, I, will, not, leave, thee, till, I, see, thee, do, it, ., GUIDO, Can, I, ...]|2
32|[ever, ., DUCHESS, [, _going, towards, him_, ], O, dear, love, !, GUIDO, [, _stepping, back_, ], There, lies, a, barrier, between, us, two, We, dare, not, pass, ., DUCHESS, I, dare, do, anything, So, that, you, are, beside, me, ., GUIDO, Ah, !, There, it, is, ,, I, can, not, be, beside, you, ,, can, not, breathe, The, air, you, breathe, ;, I, can, not, any, more, Stand, face, to, face, with, beauty, ,, which, unnerves, My, shaking, heart, ,, and, makes, my, desperate, hand, Fail, of, its, purpose, ., Let, me, go, hence, ,, I, pray, ;, Forget, ...]|2
33|[roll, of, time, blot, out, to-night, ,, And, bid, it, not, have, been, !, Put, back, the, sun, ,, And, make, me, what, I, was, an, hour, ago, !, No, ,, no, ,, time, will, not, stop, for, anything, ,, Nor, the, sun, stay, its, courses, ,, though, Repentance, Calling, it, back, grow, hoarse, ;, but, you, ,, my, love, ,, Have, you, no, word, of, pity, even, for, me, ?, O, Guido, ,, Guido, ,, will, you, not, kiss, me, once, ?, Drive, me, not, to, some, desperate, resolve, :, Women, grow, mad, when, they, are, treated, thus, :, ...]|2
34|[other, neck, in, court, but, mine, ?, LORD, JUSTICE, The, sand, within, the, time-glass, flows, apace, ., Come, quickly, to, the, murder, of, the, Duke, ., GUIDO, I, will, be, brief, :, Last, night, at, twelve, o, ?, the, clock, ,, By, a, strong, rope, I, scaled, the, palace, wall, ,, With, purport, to, revenge, my, father, 's, murder, ?, Ay, !, with, that, purport, I, confess, ,, my, lord, ., This, much, I, will, acknowledge, ,, and, this, also, ,, That, as, with, stealthy, feet, I, climbed, the, stair, Which, led, unto, the, chamber, of, the, Duke, ,, And, ...]|2
35|[!, [, Goes, over, and, takes, sandwich, ., ], By, the, way, ,, Shropshire, is, your, county, ,, is, it, not, ?, Jack, ., Eh, ?, Shropshire, ?, Yes, ,, of, course, ., Hallo, !, Why, all, these, cups, ?, Why, cucumber, sandwiches, ?, Why, such, reckless, extravagance, in, one, so, young, ?, Who, is, coming, to, tea, ?, Algernon, ., Oh, !, merely, Aunt, Augusta, and, Gwendolen, ., Jack, ., How, perfectly, delightful, !, Algernon, ., Yes, ,, that, is, all, very, well, ;, but, I, am, afraid, Aunt, Augusta, wo, n't, quite, approve, of, your, being, here, ., ...]|2
36|[lost, both, my, parents, ., Lady, Bracknell, ., To, lose, one, parent, ,, Mr., Worthing, ,, may, be, regarded, as, a, misfortune, ;, to, lose, both, looks, like, carelessness, ., Who, was, your, father, ?, He, was, evidently, a, man, of, some, wealth, ., Was, he, born, in, what, the, Radical, papers, call, the, purple, of, commerce, ,, or, did, he, rise, from, the, ranks, of, the, aristocracy, ?, Jack, ., I, am, afraid, I, really, do, n't, know, ., The, fact, is, ,, Lady, Bracknell, ,, I, said, I, had, lost, my, parents, ., It, would, be, nearer, the, ...]|2
37|[Oh, ,, I, might, trot, round, about, five, if, that, would, suit, you, ., Chasuble, ., Perfectly, ,, perfectly, !, In, fact, I, have, two, similar, ceremonies, to, perform, at, that, time, ., A, case, of, twins, that, occurred, recently, in, one, of, the, outlying, cottages, on, your, own, estate, ., Poor, Jenkins, the, carter, ,, a, most, hard-working, man, ., Jack, ., Oh, !, I, do, n't, see, much, fun, in, being, christened, along, with, other, babies, ., It, would, be, childish, ., Would, half-past, five, do, ?, Chasuble, ., Admirably, !, Admirably, !, [, Takes, out, watch, ., ...]|2
38|[for, years, ., Cecily, ., [, To, Gwendolen, ., ], A, gross, deception, has, been, practised, on, both, of, us, ., Gwendolen, ., My, poor, wounded, Cecily, !, Cecily, ., My, sweet, wronged, Gwendolen, !, Gwendolen, ., [, Slowly, and, seriously, ., ], You, will, call, me, sister, ,, will, you, not, ?, [, They, embrace, ., Jack, and, Algernon, groan, and, walk, up, and, down, ., ], Cecily, ., [, Rather, brightly, ., ], There, is, just, one, question, I, would, like, to, be, allowed, to, ask, my, guardian, ., Gwendolen, ., An, admirable, idea, !, Mr., Worthing, ,, ...]|2
39|[where, you, deposited, the, hand-bag, that, contained, that, infant, ., Miss, Prism, ., I, left, it, in, the, cloak-room, of, one, of, the, larger, railway, stations, in, London, ., Jack, ., What, railway, station, ?, Miss, Prism, ., [, Quite, crushed, ., ], Victoria, ., The, Brighton, line, ., [, Sinks, into, a, chair, ., ], Jack, ., I, must, retire, to, my, room, for, a, moment, ., Gwendolen, ,, wait, here, for, me, ., Gwendolen, ., If, you, are, not, too, long, ,, I, will, wait, here, for, you, all, my, life, ., [, Exit, Jack, in, great, excitement, ...]|2
40|[difference, of, their, methods, may, be, best, illustrated, from, those, passages, where, they, treat, of, the, same, subject, ., The, execution, of, the, Spartan, heralds, ,, Nicolaos, and, Aneristos, ,, during, the, Peloponnesian, War, is, regarded, by, Herodotus, as, one, of, the, most, supernatural, instances, of, the, workings, of, nemesis, and, the, wrath, of, an, outraged, hero, ;, while, the, lengthened, siege, and, ultimate, fall, of, Troy, was, brought, about, by, the, avenging, hand, of, God, desiring, to, manifest, unto, men, the, mighty, penalties, which, always, follow, upon, mighty, sins, ., But, Thucydides, either, sees, not, ,, or, desires, not, ...]|2
41|[if, not, reproduce, it, ., He, appears, to, contemplate, a, recurrence, of, the, phenomena, of, history, as, equally, certain, with, a, return, of, the, epidemic, of, the, Great, Plague, ., Notwithstanding, what, German, critics, have, written, on, the, subject, ,, we, must, beware, of, regarding, this, conception, as, a, mere, reproduction, of, that, cyclic, theory, of, events, which, sees, in, the, world, nothing, but, the, regular, rotation, of, Strophe, and, Antistrophe, ,, in, the, eternal, choir, of, life, and, death, ., For, ,, in, his, remarks, on, the, excesses, of, the, Corcyrean, Revolution, ,, Thucydides, distinctly, rests, his, idea, of, ...]|2
42|[as, a, vague, uncertain, attitude, and, which, appears, in, Thucydides, as, a, consistent, attitude, of, mind, never, argued, about, or, even, explained, ,, is, by, Polybius, analysed, and, formulated, as, the, great, instrument, of, historical, research, ., Herodotus, ,, while, believing, on, principle, in, the, supernatural, ,, yet, was, sceptical, at, times, ., Thucydides, simply, ignored, the, supernatural, ., He, did, not, discuss, it, ,, but, he, annihilated, it, by, explaining, history, without, it, ., Polybius, enters, at, length, into, the, whole, question, and, explains, its, origin, and, the, method, of, treating, it, ., Herodotus, would, have, believed, in, Scipio, ...]|2
43|[broke, over, the, hills, of, Galilee, and, flooded, the, earth, like, wine, ,, was, hidden, from, his, eyes, ., There, are, many, points, in, the, description, of, the, ideal, historian, which, one, may, compare, to, the, picture, which, Plato, has, given, us, of, the, ideal, philosopher, ., They, are, both, 'spectators, of, all, time, and, all, existence., ?, Nothing, is, contemptible, in, their, eyes, ,, for, all, things, have, a, meaning, ,, and, they, both, walk, in, august, reasonableness, before, all, men, ,, conscious, of, the, workings, of, God, yet, free, from, all, terror, of, mendicant, priest, or, vagrant, miracle-worker, ...]|2
44|[of, this, century, first, found, its, absolute, incarnation, ., And, these, pre-Raphaelites, ,, what, were, they, ?, If, you, ask, nine-tenths, of, the, British, public, what, is, the, meaning, of, the, word, 'sthetics, ,, they, will, tell, you, it, is, the, French, for, affectation, or, the, German, for, a, dado, ;, and, if, you, inquire, about, the, pre-Raphaelites, you, will, hear, something, about, an, eccentric, lot, of, young, men, to, whom, a, sort, of, divine, crookedness, and, holy, awkwardness, in, drawing, were, the, chief, objects, of, art, ., To, know, nothing, about, their, great, men, is, one, of, the, necessary, ...]|2
45|[,, one, should, never, talk, of, a, moral, or, an, immoral, poem, ?, poems, are, either, well, written, or, badly, written, ,, that, is, all, ., And, ,, indeed, ,, any, element, of, morals, or, implied, reference, to, a, standard, of, good, or, evil, in, art, is, often, a, sign, of, a, certain, incompleteness, of, vision, ,, often, a, note, of, discord, in, the, harmony, of, an, imaginative, creation, ;, for, all, good, work, aims, at, a, purely, artistic, effect, ., ?, We, must, be, careful, ,, ?, said, Goethe, ,, ?, not, to, be, always, looking, for, culture, merely, ...]|2
46|[made, into, something, more, permanent, ., The, golden, gates, at, Florence, are, as, beautiful, to-day, as, when, Michael, Angelo, saw, them, ., We, should, see, more, of, the, workman, than, we, do, ., We, should, not, be, content, to, have, the, salesman, stand, between, us, ?, the, salesman, who, knows, nothing, of, what, he, is, selling, save, that, he, is, charging, a, great, deal, too, much, for, it, ., And, watching, the, workman, will, teach, that, most, important, lesson, ?, the, nobility, of, all, rational, workmanship, ., I, said, in, my, last, lecture, that, art, would, create, a, new, brotherhood, ...]|2
47|[?, leader, they, would, call, me, ?, but, there, was, no, leader, :, we, were, all, searchers, only, and, we, were, bound, to, each, other, by, noble, friendship, and, by, noble, art, ., There, was, none, of, us, idle, :, poets, most, of, us, ,, so, ambitious, were, we, :, painters, some, of, us, ,, or, workers, in, metal, or, modellers, ,, determined, that, we, would, try, and, create, for, ourselves, beautiful, work, :, for, the, handicraftsman, beautiful, work, ,, for, those, who, love, us, poems, and, pictures, ,, for, those, who, love, us, not, epigrams, and, paradoxes, and, scorn, ...]|2
48|[known, to, have, kind, words, of, encouragement, for, even, our, greatest, artists, ., As, for, the, English, lad, of, the, same, age, ,, he, never, sits, at, all, ., Apparently, he, does, not, regard, the, career, of, a, model, as, a, serious, profession, ., In, any, case, he, is, rarely, ,, if, ever, ,, to, be, got, hold, of, ., English, boys, ,, too, ,, are, difficult, to, find, ., Sometimes, an, ex-model, who, has, a, son, will, curl, his, hair, ,, and, wash, his, face, ,, and, bring, him, the, round, of, the, studios, ,, all, soap, and, shininess, ...]|2
49|[,, xvi, ., 12, ., {, 72a, }, Polybius, ,, viii, ., 4, :, _, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, _, ;, _, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ...]|2
